"id","propertysize","dominant","catchment","region","profit","profit_ha","distmarket","distriver","distroad","DPFpx","edgedist","edgels","edgepx","elevation","meanprecips","meantemps","MFls","SFAgepx","SFls","TSDls","UPFpx"
455,52,"Annual","99","STM",9069.682585,174.416972788462,24906.90234375,1269.283203125,278.765747070312,0,0,0,0,118.208190917969,165.34814453125,200.046310424805,0.235918372869492,0,0.373061209917068,36.9273452758789,0
456,1200,"Soy","236","STM",74199.68259,61.833068825,55664.5390625,816.296142578125,173.833114624023,0,0,0.0506122447550297,0,96.3544769287109,164.074096679688,193.461181640625,0.156734690070152,0,0.0399999991059303,48.0604095458984,0
457,927,"Annual","129","STM",475419.6826,512.858341531823,29737.232421875,561.230285644531,714.838928222656,0,34.7664756774902,0.0236734692007303,0,124.704948425293,166.64421081543,201.724334716797,0.507755100727081,21.3333339691162,0.284897953271866,72.4742889404297,0
458,52,"Annual","129","STM",-38972.83682,-749.477631153846,35204.671875,1986.10241699219,1413.36889648438,0,320.384399414062,0.228571429848671,0.333333343267441,144.374618530273,166.6181640625,200.768692016602,0.83755099773407,0,0.56081634759903,94.6979598999023,1
459,4.14,"Annual","81","STM",15619.68259,3772.87019082126,24650.783203125,157.009826660156,891.07275390625,0,220.749176025391,0.151020407676697,1,91.2367630004883,165.138900756836,224.015106201172,0.62285715341568,0,0.1306122392416,140.341217041016,1
460,1700,"Annual","125","STM",1357934.683,798.785107647059,40681.94921875,2046.50146484375,34.9585762023926,0,0,0,0,149.180038452148,163.564758300781,199.006057739258,0.068571425974369,0,0.0106122447177768,20.3412246704102,0
461,5,"Other","99","STM",58189.68259,11637.936518,28878.64453125,1322.12292480469,563.873901367188,0,136.600158691406,0.0179591830819845,0,118.889701843262,164.8447265625,200.80110168457,0.478367358446121,5.44444465637207,0.625306129455566,55.0685729980469,0.555555582046509
463,3316,"Perennial","269","PGM",718717.7164,216.742375271411,37163.76953125,637.325256347656,873.287719726562,0,0,0,0,77.885986328125,134.039367675781,197.140274047852,0.0832653045654297,0,0.0881632640957832,3.88408160209656,0
464,17,"Annual","99","STM",49200.18259,2894.12838764706,21134.013671875,1685.02160644531,204.765716552734,0,182.520004272461,0.00163265306036919,0.111111111938953,141.697525024414,165.482162475586,197.987518310547,0.406530618667603,2.22222232818604,0.441632658243179,49.3763275146484,0.888888895511627
465,16,"Annual","99","STM",1619.682585,101.2301615625,28878.64453125,1322.12292480469,563.873901367188,0,136.600158691406,0.0179591830819845,0,118.889701843262,164.8447265625,200.80110168457,0.478367358446121,5.44444465637207,0.625306129455566,55.0685729980469,0.555555582046509
466,4.5,"Other","81","STM",1494.682585,332.151685555556,25646.90234375,703.861083984375,553.332580566406,0,96.9860992431641,0,0,79.663459777832,165.004928588867,228.434295654297,0.23183673620224,12.4444446563721,0.355918377637863,25.0971431732178,0
467,44,"Annual","99","STM",5199.682585,118.174604204545,28878.64453125,1322.12292480469,563.873901367188,0,136.600158691406,0.0179591830819845,0,118.889701843262,164.8447265625,200.80110168457,0.478367358446121,5.44444465637207,0.625306129455566,55.0685729980469,0.555555582046509
468,4223,"Cattlebeef","423","PGM",25614.24702,6.0654148756808,50569.3515625,358.694671630859,255.574188232422,0,0,0,0,100,128.122802734375,195.546157836914,0.0979591831564903,2,0.220408156514168,9.96163272857666,0
469,21,"Annual","99","STM",1119.682585,53.3182183333333,26384.564453125,348.531066894531,144.409637451172,0,0,0,0,80.5202255249023,165.25422668457,200.749694824219,0.137959182262421,0,0.0881632640957832,34.0604095458984,0
470,15,"Annual","99","STM",-202551.3684,-13503.42456,21134.013671875,1685.02160644531,204.765716552734,0,182.520004272461,0.00163265306036919,0.111111111938953,141.697525024414,165.482162475586,197.987518310547,0.406530618667603,2.22222232818604,0.441632658243179,49.3763275146484,0.888888895511627
471,37,"Perennial","99","STM",1119.682585,30.2616914864865,27624.76171875,1474.97045898438,334.574951171875,0,61.3839683532715,0,0,100.648773193359,165.051940917969,200.72639465332,0.0914285704493523,8,0.114285714924335,7.20979595184326,0
472,32,"Annual","99","STM",-5200.317415,-162.50991921875,27983.755859375,1236.69885253906,835.563232421875,0,0,0,0,93.8911590576172,164.893447875977,199.782730102539,0.213061228394508,0,0.201632648706436,19.7600002288818,0
473,1360,"Cattlebeef","199","STM",-8480.317415,-6.23552751102941,44826.53515625,205.247085571289,516.340576171875,0,0,0,0,67.724250793457,166.746627807617,197.447738647461,0.0318367332220078,0,0.0236734692007303,6.0685715675354,0
474,2688,"Soy","369","PGM",-731155.0567,-272.007089546131,65247.1875,99.8300552368164,61.4650230407715,0,0,0,0,96.1091384887695,129.863342285156,193.558532714844,0.0489795915782452,0,0.0106122447177768,5.633469581604,0
475,7.5,"Annual","199","STM",5919.682585,789.291011333333,46774.8125,764.654968261719,428.895660400391,0,278.659820556641,0.12326530367136,0.888888895511627,112.023941040039,166.827835083008,195.163131713867,0.751836717128754,0,0.168979585170746,168.745300292969,1
476,21.6,"Mixed","199","STM",5619.682585,260.170490046296,47849.1640625,917.332763671875,14.899959564209,0,0,0,0,70.7861938476562,166.320266723633,197.012115478516,0.0620408169925213,0,0.142040818929672,15.4718370437622,0
477,125,"Annual","199","STM",3942.682585,31.54146068,46526.546875,314.609619140625,132.146301269531,0,0,0.00326530612073839,0,77.0035629272461,166.448928833008,197.555587768555,0.241632655262947,0,0.0628571435809135,56.8220405578613,0
478,10,"Mixed","199","STM",1969.682585,196.9682585,46526.546875,314.609619140625,132.146301269531,0,0,0.00326530612073839,0,77.0035629272461,166.448928833008,197.555587768555,0.241632655262947,0,0.0628571435809135,56.8220405578613,0
479,3.87,"Cattlebeef","199","STM",1189.682585,307.411520671835,49734.65234375,823.622924804688,107.059066772461,0,37.9949073791504,0.0824489817023277,0,85.6206970214844,166.026840209961,196.994689941406,0.457142859697342,3,0.297142863273621,80.1657180786133,0.111111111938953
480,50,"Perennial","199","STM",27199.68259,543.9936518,49734.65234375,823.622924804688,107.059066772461,0,37.9949073791504,0.0824489817023277,0,85.6206970214844,166.026840209961,196.994689941406,0.457142859697342,3,0.297142863273621,80.1657180786133,0.111111111938953
481,40,"Cattlebeef","199","STM",-1067.766394,-26.69415985,46058.44140625,1585.41577148438,1363.32006835938,0,0,0.0955102071166039,0,81.6435012817383,166.735061645508,196.47087097168,0.343673467636108,0,0.27510204911232,23.4987754821777,0
482,4556,"Annual","274","PGM",3913009.433,858.869498024583,26997.373046875,1013.20892333984,297.703430175781,0,304.514038085938,0.0857142880558968,0.333333343267441,176.470825195312,133.646896362305,201.893798828125,0.770612239837646,0,0.0351020395755768,210.419586181641,1
483,32,"Soy","199","STM",3019.682585,94.36508078125,46058.44140625,1585.41577148438,1363.32006835938,0,0,0.0955102071166039,0,81.6435012817383,166.735061645508,196.47087097168,0.343673467636108,0,0.27510204911232,23.4987754821777,0
484,19.5,"Annual","199","STM",1689.682585,86.650388974359,49734.65234375,823.622924804688,107.059066772461,0,37.9949073791504,0.0824489817023277,0,85.6206970214844,166.026840209961,196.994689941406,0.457142859697342,3,0.297142863273621,80.1657180786133,0.111111111938953
485,20,"Annual","199","STM",2019.682585,100.98412925,46058.44140625,1585.41577148438,1363.32006835938,0,0,0.0955102071166039,0,81.6435012817383,166.735061645508,196.47087097168,0.343673467636108,0,0.27510204911232,23.4987754821777,0
486,7.6,"Mixed","199","STM",2739.682585,360.484550657895,46774.8125,764.654968261719,428.895660400391,0,278.659820556641,0.12326530367136,0.888888895511627,112.023941040039,166.827835083008,195.163131713867,0.751836717128754,0,0.168979585170746,168.745300292969,1
487,14.14,"Mixed","81","STM",5045.682585,356.837523691655,27078.306640625,586.597229003906,364.997955322266,0,0,0,0,95.5888824462891,165.10986328125,199.12092590332,0.0636734664440155,0,0.0106122447177768,16.4285717010498,0
488,24.75,"Annual","199","STM",9446.682585,381.684144848485,46774.8125,764.654968261719,428.895660400391,0,278.659820556641,0.12326530367136,0.888888895511627,112.023941040039,166.827835083008,195.163131713867,0.751836717128754,0,0.168979585170746,168.745300292969,1
489,4556,"Perennial","274","PGM",705428.7673,154.835111347673,28319.453125,1659.20703125,481.091827392578,0,97.3629531860352,0.0604081638157368,0,183.916702270508,133.108505249023,201.426971435547,0.371428579092026,0.111111111938953,0.0432653054594994,112.553466796875,0.888888895511627
490,1449,"Annual","274","PGM",1434367.592,989.901719806763,24138.00390625,1297.96350097656,130.891143798828,0,0,0,0,180,133.841110229492,201.223266601562,0.0514285713434219,0,0.0204081628471613,8.91428565979004,0
491,120,"Annual","199","STM",2557.682585,21.3140215416667,49734.65234375,823.622924804688,107.059066772461,0,37.9949073791504,0.0824489817023277,0,85.6206970214844,166.026840209961,196.994689941406,0.457142859697342,3,0.297142863273621,80.1657180786133,0.111111111938953
492,30,"Perennial","199","STM",6639.682585,221.322752833333,50551.5859375,439.136688232422,178.262359619141,0.111111111938953,0,0,0,59.4341316223145,165.705688476562,196.997375488281,0.178775504231453,0,0.222040817141533,39.9624481201172,0
493,1.2,"Annual","81","STM",1299.682585,1083.06882083333,29762.3125,204.785705566406,604.367614746094,0,0,0,0,110.125190734863,164.70719909668,206.394912719727,0.167346939444542,0,0.134693875908852,15.0742855072021,0
494,68.2,"Perennial","199","STM",815.3125855,11.9547299926686,46058.44140625,1585.41577148438,1363.32006835938,0,0,0.0955102071166039,0,81.6435012817383,166.735061645508,196.47087097168,0.343673467636108,0,0.27510204911232,23.4987754821777,0
495,30,"Annual","199","STM",7004.682585,233.4894195,49734.65234375,823.622924804688,107.059066772461,0,37.9949073791504,0.0824489817023277,0,85.6206970214844,166.026840209961,196.994689941406,0.457142859697342,3,0.297142863273621,80.1657180786133,0.111111111938953
496,17.4,"Mixed","199","STM",4094.682585,235.326585344828,44826.53515625,205.247085571289,516.340576171875,0,0,0,0,67.724250793457,166.746627807617,197.447738647461,0.0318367332220078,0,0.0236734692007303,6.0685715675354,0
497,5,"Annual","81","STM",16806.88259,3361.376518,27078.306640625,586.597229003906,364.997955322266,0,0,0,0,95.5888824462891,165.10986328125,199.12092590332,0.0636734664440155,0,0.0106122447177768,16.4285717010498,0
498,52.2,"Other","199","STM",7397.907075,141.722357758621,50551.5859375,439.136688232422,178.262359619141,0.111111111938953,0,0,0,59.4341316223145,165.705688476562,196.997375488281,0.178775504231453,0,0.222040817141533,39.9624481201172,0
499,4,"Annual","199","STM",1119.682585,279.92064625,46774.8125,764.654968261719,428.895660400391,0,278.659820556641,0.12326530367136,0.888888895511627,112.023941040039,166.827835083008,195.163131713867,0.751836717128754,0,0.168979585170746,168.745300292969,1
500,100,"Other","44","PGM",2609.516407,26.09516407,62524.53515625,2183.91552734375,440.839141845703,0,5.21496391296387,0.151020407676697,0,140.679885864258,154.24658203125,194.879257202148,0.613877534866333,0,0.0163265299052,89.7502059936523,0
501,18,"Annual","81","STM",1119.682585,62.2045880555556,24650.783203125,157.009826660156,891.07275390625,0,220.749176025391,0.151020407676697,1,91.2367630004883,165.138900756836,224.015106201172,0.62285715341568,0,0.1306122392416,140.341217041016,1
502,16,"Annual","81","STM",1619.682585,101.2301615625,27078.306640625,586.597229003906,364.997955322266,0,0,0,0,95.5888824462891,165.10986328125,199.12092590332,0.0636734664440155,0,0.0106122447177768,16.4285717010498,0
503,18,"Other","81","STM",10191.68259,566.204588333333,29762.3125,204.785705566406,604.367614746094,0,0,0,0,110.125190734863,164.70719909668,206.394912719727,0.167346939444542,0,0.134693875908852,15.0742855072021,0
504,500,"Annual","142","PGM",8342187.098,16684.374196,32235.849609375,1705.45935058594,207.327484130859,0,709.283142089844,0.0563265308737755,0,128.416519165039,151.606384277344,200.427978515625,1,0,0.0163265299052,295.526519775391,1
505,600,"Annual","81","STM",48159.68259,80.26613765,26410.45703125,1518.36059570312,258.207916259766,0,0,0,0,83.0913391113281,164.962051391602,222.357574462891,0.0155102042481303,0,0,1.88653063774109,0
506,13,"Mixed","81","STM",639.6825855,49.2063527307692,26410.45703125,1518.36059570312,258.207916259766,0,0,0,0,83.0913391113281,164.962051391602,222.357574462891,0.0155102042481303,0,0,1.88653063774109,0
507,5428,"Mixed","142","PGM",1365754.153,251.612776897568,41191.6796875,1076.24975585938,272.553192138672,0.111111111938953,18.6249618530273,0.10530611872673,0,63.2558441162109,152.319519042969,196.646133422852,0.541224479675293,0,0.165714278817177,108.064491271973,0.111111111938953
508,20.73,"Cattlebeef","81","STM",1119.682585,54.012666907863,26410.45703125,1518.36059570312,258.207916259766,0,0,0,0,83.0913391113281,164.962051391602,222.357574462891,0.0155102042481303,0,0,1.88653063774109,0
509,1100,"Animalother","81","STM",42625.68259,38.7506205363636,26713.3125,517.126831054688,378.222991943359,0,163.898880004883,0.111020408570766,0,106.336479187012,165.043746948242,208.679565429688,0.494693875312805,0,0.289795905351639,120.303672790527,1
510,150,"Annual","81","STM",385227.6826,2568.18455066667,26749.6640625,294.689971923828,94.9001617431641,0,0,0,0,91.3843688964844,165.095474243164,204.070129394531,0.1306122392416,0,0.0620408169925213,26.4799995422363,0
511,730,"Annual","81","STM",610230.6826,835.932441917808,29762.3125,204.785705566406,604.367614746094,0,0,0,0,110.125190734863,164.70719909668,206.394912719727,0.167346939444542,0,0.134693875908852,15.0742855072021,0
512,65,"Animalother","69","STM",94719.68259,1457.225886,10976.431640625,279.288970947266,420.697296142578,0,0,0.0677551031112671,0,127.198387145996,165.83740234375,194.653549194336,0.244081631302834,0,0.0775510221719742,48.4881629943848,0
513,13,"Other","69","STM",1119.682585,86.1294296153846,9248.7802734375,1177.30212402344,363.377105712891,0,0,0,0,114.88459777832,165.861145019531,203.978271484375,0.0514285713434219,0,0.0514285713434219,8.44571399688721,0
514,6.3,"Other","69","STM",28157.68259,4469.47342698413,11709.40234375,1381.64196777344,516.402648925781,0,0,0.0342857129871845,0,113.190048217773,165.42951965332,197.178009033203,0.346122443675995,2.55555558204651,0.293061226606369,58.4726524353027,0.111111111938953
515,127,"Annual","99","STM",134798.6826,1061.4069496063,25318.447265625,396.586853027344,1074.36169433594,0,0,0,0,101.706344604492,165.258239746094,199.577865600586,0.192653059959412,0,0.255510210990906,17.28244972229,0
516,8,"Mixed","103","STM",1119.682585,139.960323125,30620.326171875,637.818115234375,294.683563232422,0,0,0,0,159.907455444336,168.579544067383,198.760559082031,0.203265309333801,0,0.0775510221719742,42.5526542663574,0
517,1350,"Mixed","103","STM",693631.6826,513.80124637037,31312.984375,1564.30163574219,444.525939941406,0,0,0,0,167.127075195312,169.296615600586,196.915985107422,0.253061234951019,0,0.170612245798111,39.9493865966797,0
518,200,"Mixed","103","STM",281319.6826,1406.598413,28245.94921875,1256.55822753906,1083.857421875,0,126.335571289062,0.0653061196208,0,167.909774780273,168.466690063477,198.980606079102,0.34448978304863,0,0.0155102042481303,100.571426391602,1
519,24,"Animalother","112","STM",30899.68259,1287.48677458333,34878.31640625,1360.08850097656,313.041625976562,0,0,0,0,134.858642578125,163.943206787109,194.655639648438,0.00244897953234613,0,0.00571428565308452,0.14857143163681,0
520,54,"Cattlebeef","112","STM",74264.68259,1375.27189981481,39296.16015625,2046.60656738281,102.005180358887,0,0,0,0,147.322280883789,162.885055541992,200.345321655273,0.0081632649526,0,0.0130612244829535,1.07428574562073,0
521,47.5,"Mixed","112","STM",50729.68259,1067.99331768421,41439.19140625,2628.28198242188,809.942687988281,0,0,0.00897959154099226,0,153.198638916016,162.46875,199.688949584961,0.119999997317791,0,0.000816326530184597,36.0212249755859,0
522,10560,"Mixed","147","PGM",-108612.2836,-10.2852541287879,19835.345703125,2284.6630859375,1183.15979003906,0,971.843566894531,0,0,149.429229736328,150.958251953125,193.776397705078,1,0,0,300,1
523,72,"Annual","112","STM",29433.58336,408.799768888889,39446.3203125,474.1953125,1011.21545410156,0,41.9681129455566,0.0653061196208,0,103.592308044434,162.919418334961,198.13134765625,0.363265305757523,1.33333337306976,0.0742857158184052,100.411430358887,0.777777791023254
529,475,"Mixed","125","STM",274119.6826,577.094068631579,33439.8828125,1545.21240234375,1739.97729492188,0,44.699779510498,0,0,139.072784423828,164.43376159668,203.371154785156,0.24653060734272,5.88888883590698,0.382040828466415,34.1453056335449,0
530,1400,"Perennial","157","STM",1446969.683,1033.54977357143,44638.64453125,98.5361404418945,1129.86169433594,0,344.590118408203,0.244897961616516,0,106.048759460449,162.584808349609,196.68994140625,0.894693851470947,0,0.11591836810112,246.770614624023,1
532,90,"Annual","157","STM",18619.68259,206.885362111111,43517.10546875,755.138671875,413.446990966797,0,0,0.0146938776597381,0,104.563301086426,162.683654785156,197.673446655273,0.0865306109189987,0,0.00326530612073839,24.4440822601318,0
533,528,"Cattlebeef","160","STM",223119.6826,422.575156439394,41883.54296875,60.096435546875,318.39501953125,0,29.5515518188477,0,0,123.596870422363,167.311737060547,196.425964355469,0.125714287161827,2.11111116409302,0.108571425080299,19.2310199737549,0.666666686534882
535,384,"Perennial","236","STM",105717.5086,275.306011979167,53785.48828125,1545.17639160156,195.164916992188,0,0,0,0,119.716247558594,164.243423461914,194.216247558594,0.0171428564935923,0,0.000816326530184597,0.308571428060532,0
536,33.6,"Perennial","199","STM",11991.68259,356.895315178571,46774.8125,764.654968261719,428.895660400391,0,278.659820556641,0.12326530367136,0.888888895511627,112.023941040039,166.827835083008,195.163131713867,0.751836717128754,0,0.168979585170746,168.745300292969,1
538,748,"Cattlebeef","307","STM",3119.682585,4.17069864304813,79463.15625,402.300994873047,84.8719940185547,0,0,0.179591834545135,0,96.8500747680664,162.912414550781,191.115310668945,0.600000023841858,0,0.0440816320478916,176.162445068359,0
542,91.4,"Animalother","357","STM",5571.682585,60.9593280634573,91567.1484375,900.69482421875,481.768859863281,0,266.268127441406,0.14122448861599,1,113.71955871582,164.354476928711,192.926712036133,0.61224490404129,11.6666669845581,0.255510210990906,21.5126533508301,0
543,3825,"Annual","307","STM",-215780.3174,-56.413154875817,82773.7109375,1574.24206542969,438.150634765625,0,551.725769042969,0.0865306109189987,0,155.830062866211,163.780059814453,191.83984375,0.999183654785156,0,0.11591836810112,267.993469238281,1
544,100,"Animalother","357","STM",1119.682585,11.19682585,91567.1484375,900.69482421875,481.768859863281,0,266.268127441406,0.14122448861599,1,113.71955871582,164.354476928711,192.926712036133,0.61224490404129,11.6666669845581,0.255510210990906,21.5126533508301,0
545,100,"Mixed","357","STM",3278.801905,32.78801905,98225.3828125,1261.24658203125,92.5294799804688,0,0,0,0,138.081985473633,164.503433227539,194.033218383789,0.0563265308737755,0,0.0799999982118607,6.35102033615112,0
546,97.756,"Animalother","399","STM",1119.682585,11.453850249601,114323.4609375,48.1771011352539,851.452575683594,0,70.4495468139648,0.178775504231453,0,91.4830703735352,163.565673828125,191.215057373047,0.812244892120361,0,0.21387754380703,199.248168945312,1
547,100,"Soy","357","STM",3676.901714,36.76901714,91567.1484375,900.69482421875,481.768859863281,0,266.268127441406,0.14122448861599,1,113.71955871582,164.354476928711,192.926712036133,0.61224490404129,11.6666669845581,0.255510210990906,21.5126533508301,0
548,6.4,"Mixed","125","STM",2559.682585,399.95040390625,32215.802734375,1733.2587890625,145.708084106445,0,0,0,0,135.827774047852,164.377639770508,202.032348632812,0.000816326530184597,0,0.000816326530184597,0.0212244894355536,0
549,100,"Cattlebeef","357","STM",6905.436871,69.05436871,92342.828125,673.504699707031,730.031066894531,0,133.499572753906,0.0081632649526,0,110.434593200684,164.199432373047,192.514663696289,0.485714286565781,0,0.326530605554581,71.7191848754883,1
550,32,"Annual","125","STM",-5000.317415,-156.25991921875,34216.015625,636.531311035156,1119.58044433594,0,0,0,0,111.587272644043,164.030258178711,202.662307739258,0.0775510221719742,0,0.0995918363332748,9.66857147216797,0
551,39,"Mixed","129","STM",1089.587347,27.9381371025641,31597.279296875,453.38916015625,841.575866699219,0,107.063514709473,0.0236734692007303,0,104.940658569336,166.564804077148,201.494720458984,0.408979594707489,0,0.0832653045654297,103.096328735352,1
552,25,"Annual","202","PGM",366897.7164,14675.908656,5520.3173828125,1632.44982910156,842.268859863281,0,271.155212402344,0.164081633090973,0.777777791023254,149.716125488281,148.549255371094,204.208251953125,0.866938769817352,0,0.174693882465363,166.797546386719,1
553,580,"Annual","125","STM",200919.6826,346.413245862069,33742.64453125,332.765045166016,428.550476074219,0,0,0,0,117.499404907227,164.197616577148,202.913757324219,0.0408163256943226,0.333333343267441,0.138775512576103,7.73387765884399,0
555,100,"Annual","202","PGM",56042.31958,560.4231958,5520.3173828125,1632.44982910156,842.268859863281,0,271.155212402344,0.164081633090973,0.777777791023254,149.716125488281,148.549255371094,204.208251953125,0.866938769817352,0,0.174693882465363,166.797546386719,1
556,49,"Annual","202","PGM",17122.94136,349.447782857143,5520.3173828125,1632.44982910156,842.268859863281,0,271.155212402344,0.164081633090973,0.777777791023254,149.716125488281,148.549255371094,204.208251953125,0.866938769817352,0,0.174693882465363,166.797546386719,1
557,1059,"Other","357","STM",53415.10327,50.4391910009443,92342.828125,673.504699707031,730.031066894531,0,133.499572753906,0.0081632649526,0,110.434593200684,164.199432373047,192.514663696289,0.485714286565781,0,0.326530605554581,71.7191848754883,1
558,460,"Annual","129","STM",16595.63837,36.0774747173913,34053.1875,1296.87756347656,1193.31115722656,0,0,0,0,119.747497558594,166.597640991211,201.070114135742,0.0522448979318142,0,0.0416326522827148,7.94122457504272,0
559,32417.9,"Mixed","261","STM",1297.716407,0.0400308597102218,73376.4140625,621.680603027344,5329.40283203125,0,2234.1298828125,0,0,131.733367919922,165.714340209961,188.868209838867,1,0,0,300,1
560,4355.97,"Annual","147","PGM",1334224.536,306.297916652319,19859.3125,1597.95178222656,91.9884033203125,0,262.128723144531,0.106122449040413,1,149.215225219727,151.615737915039,193.093368530273,0.77142858505249,0,0.00734693882986903,228.925720214844,1
561,2671,"Mixed","147","PGM",818623.7164,306.485854137027,19202.02734375,695.332153320312,53.0191650390625,0,0,0,0,80,151.183609008789,193.420593261719,0.0530612245202065,0,0.0244897957891226,9.65714263916016,0
562,4418,"Mixed","423","PGM",1017437.716,230.293733816206,52334.2265625,1058.86608886719,51.9822692871094,0.444444447755814,14.1551198959351,0,0,130,133.503005981445,195.711242675781,0.195102035999298,1.88888883590698,0.266122460365295,33.4016342163086,0.111111111938953
563,14813,"Mixed","423","PGM",4534075.716,306.087606561804,51955.35546875,1788.01550292969,400.378723144531,0.555555582046509,0,0.117551021277905,0,128.262817382812,128.261016845703,196.080200195312,0.553469359874725,0.666666686534882,0.303673475980759,7.8938775062561,0
564,744,"Annual","81","STM",495299.6826,665.72537983871,26410.45703125,1518.36059570312,258.207916259766,0,0,0,0,83.0913391113281,164.962051391602,222.357574462891,0.0155102042481303,0,0,1.88653063774109,0
565,25,"Annual","152","PGM",1210.216407,48.40865628,70101.2890625,637.385803222656,585.808837890625,0,139.392211914062,0.12653061747551,0,80,150.921020507812,194.777236938477,0.592653036117554,0,0.208163261413574,117.580406188965,1
566,3867,"Mixed","235","PGM",696124.1048,180.0165773985,11584.6708984375,2241.64453125,238.731506347656,1,277.389190673828,0.237551018595695,0.666666686534882,160,135.721435546875,201.737335205078,0.981224477291107,0,0.194285720586777,71.120002746582,0
567,10150,"Other","245","PGM",582016.593,57.3415362561576,61200.25390625,281.692749023438,1426.02941894531,0,536.550170898438,0.109387755393982,0,90,141.895782470703,195.342727661133,0.963265299797058,2.66666674613953,0.0987755134701729,264.597564697266,0.777777791023254
569,4356,"Mixed","547","PGM",-138622.2836,-31.8232974288338,111543.3671875,2086.03125,335.593536376953,0,0,0,0,140,136.42903137207,199.256881713867,0.128163263201714,0,0.0228571426123381,4.08979606628418,0
570,1100,"Perennial","236","STM",316699.6826,287.908802363636,60708.8984375,1773.00830078125,252.408660888672,0,0,0.0840816348791122,0,127.206398010254,163.95458984375,193.115463256836,0.54285717010498,0,0.011428571306169,161.940414428711,0
571,96,"Perennial","260","STM",21185.62253,220.683568020833,66918.0625,1440.0576171875,183.353179931641,0,86.4040069580078,0.0906122475862503,0,121.524543762207,165.104553222656,191.997283935547,0.357551008462906,0,0.00653061224147677,107.435104370117,1
572,520,"Animalother","202","PGM",243297.7164,467.880223846154,7371.32275390625,637.367492675781,246.335266113281,0,0,0,0,119.650718688965,142.154663085938,206.452774047852,0,0,0,0,0
573,4356,"Cattlemilk","269","PGM",332461.2924,76.3226107438016,37163.76953125,637.325256347656,873.287719726562,0,0,0,0,77.885986328125,134.039367675781,197.140274047852,0.0832653045654297,0,0.0881632640957832,3.88408160209656,0
574,1200,"Annual","202","PGM",1297.716407,1.08143033916667,6974.40625,281.704254150391,1577.19213867188,0,0,0,0,83.8640289306641,139.981689453125,206.655288696289,0.0367346927523613,0,0.00571428565308452,9.69959163665771,0
576,2140,"Animalother","235","PGM",456728.2766,213.424428317757,10661.3818359375,1078.3837890625,2130.88452148438,0,0,0,0,122.493530273438,137.407897949219,200.966751098633,0.0448979586362839,0,0.0383673459291458,4.4408164024353,0
577,6300,"Annual","245","PGM",-10521.68359,-1.67010850634921,60475.27734375,1404.93530273438,638.083190917969,0,734.90185546875,0.0571428574621677,0,99.8834228515625,142.193130493164,194.472259521484,1,0,0.00897959154099226,297.539581298828,1
578,2671,"Animalother","147","PGM",1297.716407,0.485854139648072,19987.3671875,794.665283203125,121.150375366211,0,183.766311645508,0.128979593515396,0.333333343267441,111.206665039062,151.431274414062,193.288635253906,0.675102055072784,17.3333339691162,0.615510225296021,24.352653503418,0
579,11000,"Cattlebeef","342","PGM",1119.682585,0.101789325909091,98727.890625,1697.18627929688,2377.07348632812,0,130.068176269531,0.217142850160599,0,118.444732666016,144.259216308594,191.979232788086,0.972244918346405,0,0.0351020395755768,290.382049560547,1
580,2653,"Cattlebeef","157","STM",-25367.05211,-9.56164798718432,44638.64453125,98.5361404418945,1129.86169433594,0,344.590118408203,0.244897961616516,0,106.048759460449,162.584808349609,196.68994140625,0.894693851470947,0,0.11591836810112,246.770614624023,1
581,148,"Annual","125","STM",416161.6826,2811.90326081081,41763.296875,1448.01171875,376.823181152344,0,444.093933105469,0.131428569555283,0,158.316909790039,163.40022277832,198.2099609375,0.835918366909027,0,0.0081632649526,242.220413208008,1
582,6500,"Annual","160","STM",1282910.184,197.370797538462,39736.5859375,737.917602539062,1929.47912597656,0,124.853713989258,0.154285714030266,0,120.532402038574,167.574951171875,196.984741210938,0.6816326379776,10,0.31510204076767,121.377960205078,0.333333343267441
583,25,"Annual","112","STM",2584.682585,103.3873034,39446.3203125,474.1953125,1011.21545410156,0,41.9681129455566,0.0653061196208,0,103.592308044434,162.919418334961,198.13134765625,0.363265305757523,1.33333337306976,0.0742857158184052,100.411430358887,0.777777791023254
584,650,"Cattlebeef","112","STM",777369.6826,1195.95335784615,34878.31640625,1360.08850097656,313.041625976562,0,0,0,0,134.858642578125,163.943206787109,194.655639648438,0.00244897953234613,0,0.00571428565308452,0.14857143163681,0
