REGION,Date,Basin,Transect,transect code,Land use,Forest degradation class,Point,Sampling Period,Time,Observer,Family,Genus,Species,Binomial,Auditory,Visual,BIRD team if different from Erika,Forest,AERIAL,Nocturnal,Waterbird
PGM,29/08/2010,44,3,44_3,Pasture,Pasture,0,3,9:35,1,Rallidae,Laterallus,viridis,Laterallusviridis,n/r,n/r,,0,0,0,0
PGM,29/08/2010,44,3,44_3,Pasture,Pasture,0,3,9:35,1,Tyrannoidea,Tolmomyias,flaviventris,Tolmomyiasflaviventris,n/r,n/r,,0,0,0,0
PGM,29/08/2010,44,3,44_3,Pasture,Pasture,0,3,9:35,1,Thamnophilidae,Formicivora,grisea,Formicivoragrisea,n/r,n/r,,0,0,0,0
PGM,29/08/2010,44,3,44_3,Pasture,Pasture,0,3,9:35,1,Trochilidae,Anthracothorax,nigricollis,Anthracothoraxnigricollis,n/r,n/r,,1,0,0,0
PGM,29/08/2010,44,3,44_3,Pasture,Pasture,0,3,9:35,1,Troglodytidae,Pheugopedius,genibarbis,Pheugopediusgenibarbis,n/r,n/r,,1,0,0,0
PGM,29/08/2010,44,3,44_3,Pasture,Pasture,0,3,9:35,1,Tyrannidae,Phaeomyias,murina,Phaeomyiasmurina,n/r,n/r,,0,0,0,0
PGM,28/08/2010,44,3,44_3,Pasture,Pasture,150,2,7:40,2,Coerebidae,Coereba,flaveola,Coerebaflaveola,n/r,n/r,,1,0,0,0
PGM,28/08/2010,44,3,44_3,Pasture,Pasture,150,2,7:40,2,Cuculidae,Crotophaga,ani,Crotophagaani,n/r,n/r,,0,0,0,0
PGM,28/08/2010,44,3,44_3,Pasture,Pasture,150,2,7:40,2,Emberezidae,Volatinia,jacarina,Volatiniajacarina,n/r,n/r,,0,0,0,0
PGM,28/08/2010,44,3,44_3,Pasture,Pasture,150,2,7:40,2,Furnariidae,Synallaxis,albescens,Synallaxisalbescens,n/r,n/r,,0,0,0,0
PGM,28/08/2010,44,3,44_3,Pasture,Pasture,150,2,7:40,2,Polioptilidae,Polioptila,plumbea,Polioptilaplumbea,n/r,n/r,,0,0,0,0
PGM,28/08/2010,44,3,44_3,Pasture,Pasture,150,2,7:40,2,Tyrannoidea,Poecilotriccus,sylvia,Poecilotriccussylvia,n/r,n/r,,0,0,0,0
PGM,28/08/2010,44,3,44_3,Pasture,Pasture,150,2,7:40,2,Thamnophilidae,Formicivora,grisea,Formicivoragrisea,n/r,n/r,,0,0,0,0
PGM,28/08/2010,44,3,44_3,Pasture,Pasture,150,2,7:40,2,Thraupidae,Ramphocelus,carbo,Ramphoceluscarbo,n/r,n/r,,1,0,0,0
PGM,28/08/2010,44,3,44_3,Pasture,Pasture,150,2,7:40,2,Thraupidae,Saltator,maximus,Saltatormaximus,n/r,n/r,,0,0,0,0
PGM,28/08/2010,44,3,44_3,Pasture,Pasture,150,2,7:40,2,Thraupidae,Tachyphonus,rufus,Tachyphonusrufus,n/r,n/r,,0,0,0,0
PGM,28/08/2010,44,3,44_3,Pasture,Pasture,150,2,7:40,2,Troglodytidae,Troglodytes,musculus,Troglodytesmusculus,n/r,n/r,,0,0,0,0
PGM,28/08/2010,44,3,44_3,Pasture,Pasture,150,2,7:40,2,Tyrannidae,Myiophobus,fasciatus,Myiophobusfasciatus,n/r,n/r,,0,0,0,0
PGM,29/08/2010,44,3,44_3,Pasture,Pasture,150,3,9:18,1,Coerebidae,Coereba,flaveola,Coerebaflaveola,n/r,n/r,,1,0,0,0
PGM,29/08/2010,44,3,44_3,Pasture,Pasture,150,3,9:18,1,Emberezidae,Volatinia,jacarina,Volatiniajacarina,n/r,n/r,,0,0,0,0
PGM,29/08/2010,44,3,44_3,Pasture,Pasture,150,3,9:18,1,Thamnophilidae,Taraba,major,Tarabamajor,n/r,n/r,,0,0,0,0
PGM,29/08/2010,44,3,44_3,Pasture,Pasture,150,3,9:18,1,Troglodytidae,Pheugopedius,genibarbis,Pheugopediusgenibarbis,n/r,n/r,,1,0,0,0
PGM,29/08/2010,44,3,44_3,Pasture,Pasture,150,3,9:18,1,Tyrannidae,Camptostoma,obsoletum,Camptostomaobsoletum,n/r,n/r,,0,0,0,0
PGM,28/08/2010,44,3,44_3,Pasture,Pasture,300,2,8:06,2,Coerebidae,Coereba,flaveola,Coerebaflaveola,n/r,n/r,,1,0,0,0
PGM,28/08/2010,44,3,44_3,Pasture,Pasture,300,2,8:06,2,Emberezidae,Sporophila,angolensis,Sporophilaangolensis,n/r,n/r,,0,0,0,0
PGM,28/08/2010,44,3,44_3,Pasture,Pasture,300,2,8:06,2,Polioptilidae,Polioptila,plumbea,Polioptilaplumbea,n/r,n/r,,0,0,0,0
PGM,28/08/2010,44,3,44_3,Pasture,Pasture,300,2,8:06,2,Psittacidae,Pionus,menstruus,Pionusmenstruus,n/r,n/r,,1,0,0,0
PGM,28/08/2010,44,3,44_3,Pasture,Pasture,300,2,8:06,2,Thraupidae,Ramphocelus,carbo,Ramphoceluscarbo,n/r,n/r,,1,0,0,0
PGM,29/08/2010,44,3,44_3,Pasture,Pasture,300,3,9:00,1,Accipitridae,Rupornis,magnirostris,Rupornismagnirostris,n/r,n/r,,0,0,0,0
PGM,29/08/2010,44,3,44_3,Pasture,Pasture,300,3,9:00,1,Emberezidae,Volatinia,jacarina,Volatiniajacarina,n/r,n/r,,0,0,0,0
PGM,29/08/2010,44,3,44_3,Pasture,Pasture,300,3,9:00,1,Furnariidae,Synallaxis,albescens,Synallaxisalbescens,n/r,n/r,,0,0,0,0
PGM,29/08/2010,44,3,44_3,Pasture,Pasture,300,3,9:00,1,Hirundinidae,Progne,chalybea,Prognechalybea,n/r,n/r,,1,1,0,0
PGM,29/08/2010,44,3,44_3,Pasture,Pasture,300,3,9:00,1,Rallidae,Laterallus,viridis,Laterallusviridis,n/r,n/r,,0,0,0,0
PGM,29/08/2010,44,3,44_3,Pasture,Pasture,300,3,9:00,1,Tyrannoidea,Tolmomyias,flaviventris,Tolmomyiasflaviventris,n/r,n/r,,0,0,0,0
PGM,29/08/2010,44,3,44_3,Pasture,Pasture,300,3,9:00,1,Thraupidae,Ramphocelus,carbo,Ramphoceluscarbo,n/r,n/r,,1,0,0,0
PGM,29/08/2010,44,3,44_3,Pasture,Pasture,300,3,9:00,1,Thraupidae,Saltator,maximus,Saltatormaximus,n/r,n/r,,0,0,0,0
PGM,29/08/2010,44,3,44_3,Pasture,Pasture,300,3,9:00,1,Thraupidae,Tachyphonus,rufus,Tachyphonusrufus,n/r,n/r,,0,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,1,6:44,1,Accipitridae,Buteo,nitidus,Buteonitidus,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,1,6:44,1,Alcedinidae,Chloroceryle,inda,Chloroceryleinda,n/r,n/r,,1,0,0,1
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,1,6:44,1,Apodidae,Chaetura,spinicaudus,Chaeturaspinicaudus,n/r,n/r,,1,1,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,1,6:44,1,Bucconidae,Notharchus,tectus,Notharchustectus,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,1,6:44,1,Coerebidae,Coereba,flaveola,Coerebaflaveola,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,1,6:44,1,Cotingidae,Lipaugus,vociferans,Lipaugusvociferans,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,1,6:44,1,Cuculidae,Piaya,cayana,Piayacayana,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,1,6:44,1,Dendrocolaptidae,Glyphorynchus,spirurus,Glyphorynchusspirurus,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,1,6:44,1,Dendrocolaptidae,Lepidocolaptes,albolineatus,Lepidocolaptesalbolineatus,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,1,6:44,1,Dendrocolaptidae,Xiphorhynchus,guttatus,Xiphorhynchusguttatus,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,1,6:44,1,Galbulidae,Galbula,dea,Galbuladea,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,1,6:44,1,Tyrannoidea,Tolmomyias,assimilis,Tolmomyiasassimilis,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,1,6:44,1,Thamnophilidae,Cercomacra,cinerascens,Cercomacracinerascens,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,1,6:44,1,Thamnophilidae,Herpsilochmus,rufimarginatus,Herpsilochmusrufimarginatus,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,1,6:44,1,Thamnophilidae,Thamnomanes,caesius,Thamnomanescaesius,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,1,6:44,1,Thamnophilidae,Thamnophilus,amazonicus,Thamnophilusamazonicus,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,1,6:44,1,Thraupidae,Ramphocelus,carbo,Ramphoceluscarbo,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,1,6:44,1,Thraupidae,Saltator,maximus,Saltatormaximus,n/r,n/r,,0,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,1,6:44,1,Trochilidae,Phaethornis,ruber,Phaethornisruber,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,1,6:44,1,Tyrannidae,Pitangus,sulphuratus,Pitangussulphuratus,n/r,n/r,,0,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,1,6:44,1,Vireonidae,Hylophilus,semicinereus,Hylophilussemicinereus,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,2,7:29,2,Apodidae,Chaetura,brachyura,Chaeturabrachyura,n/r,n/r,,1,1,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,2,7:29,2,Columbidae,Patagioenas,plumbea,Patagioenasplumbea,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,2,7:29,2,Cotingidae,Querula,purpurata,Querulapurpurata,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,2,7:29,2,Cuculidae,Piaya,cayana,Piayacayana,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,2,7:29,2,Polioptilidae,Ramphocaenus,melanurus,Ramphocaenusmelanurus,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,2,7:29,2,Thamnophilidae,Cercomacra,cinerascens,Cercomacracinerascens,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,2,7:29,2,Tityridae,Pachyramphus,minor,Pachyramphusminor,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,2,7:29,2,Tityridae,Tityra,cayana,Tityracayana,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,2,7:29,2,Trochilidae,Phaethornis,ruber,Phaethornisruber,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,2,7:29,2,Troglodytidae,Pheugopedius,genibarbis,Pheugopediusgenibarbis,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,2,7:29,2,Trogonidae,Trogon,melanurus,Trogonmelanurus,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,2,7:29,2,Trogonidae,Trogon,violaceus,Trogonviolaceus,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,2,7:29,2,Tyrannidae,Myiozetetes,cayanensis,Myiozetetescayanensis,n/r,n/r,,0,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,2,7:29,2,Tyrannoidea,Platyrinchus,platyrhynchos,Platyrinchusplatyrhynchos,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,0,2,7:29,2,Tyrannidae,Tyrannus,melancholicus,Tyrannusmelancholicus,n/r,n/r,,0,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Columbidae,Patagioenas,plumbea,Patagioenasplumbea,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Dendrocolaptidae,Dendrocincla,fuliginosa,Dendrocinclafuliginosa,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Dendrocolaptidae,Xiphorhynchus,spixii,Xiphorhynchusspixii,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Furnariidae,Automolus,paraensis,Automolusparaensis,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Furnariidae,Philydor,ruficaudatum,Philydorruficaudatum,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Furnariidae,Xenops,minutus,Xenopsminutus,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Grallariidae,Hylopezus,macularius,Hylopezusmacularius,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Hirundinidae,Progne,chalybea,Prognechalybea,n/r,n/r,,1,1,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Polioptilidae,Ramphocaenus,melanurus,Ramphocaenusmelanurus,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Psittacidae,Brotogeris,chrysoptera,Brotogerischrysoptera,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Tyrannoidea,Lophotriccus,galeatus,Lophotriccusgaleatus,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Tyrannoidea,Tolmomyias,flaviventris,Tolmomyiasflaviventris,n/r,n/r,,0,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Thamnophilidae,Cercomacra,cinerascens,Cercomacracinerascens,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Thamnophilidae,Dysithamnus,mentalis,Dysithamnusmentalis,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Thamnophilidae,Myrmotherula,axillaris,Myrmotherulaaxillaris,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Thamnophilidae,Myrmotherula,longipennis,Myrmotherulalongipennis,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Thamnophilidae,Myrmotherula,menetriesii,Myrmotherulamenetriesii,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Thamnophilidae,Pyriglena,leuconota,Pyriglenaleuconota,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Thamnophilidae,Thamnomanes,caesius,Thamnomanescaesius,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Thamnophilidae,Thamnophilus,palliatus,Thamnophiluspalliatus,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Thraupidae,Ramphocelus,carbo,Ramphoceluscarbo,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Tyrannidae,Myiopagis,gaimardii,Myiopagisgaimardii,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Tyrannidae,Ornithion,inerme,Ornithioninerme,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Tyrannoidea,Platyrinchus,platyrhynchos,Platyrinchusplatyrhynchos,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Tyrannidae,Ramphotrigon,ruficauda,Ramphotrigonruficauda,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,1,6:10,1,Tyrannidae,Rhytipterna,simplex,Rhytipternasimplex,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,2,7:48,2,Cotingidae,Querula,purpurata,Querulapurpurata,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,2,7:48,2,Cuculidae,Piaya,cayana,Piayacayana,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,2,7:48,2,Hirundinidae,Progne,chalybea,Prognechalybea,n/r,n/r,,1,1,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,2,7:48,2,Pipridae,Pipra,rubrocapilla,Piprarubrocapilla,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,2,7:48,2,Psittacidae,Amazona,farinosa,Amazonafarinosa,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,2,7:48,2,Psittacidae,Brotogeris,chrysoptera,Brotogerischrysoptera,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,2,7:48,2,Ramphastidae,Ramphastos,vitellinus,Ramphastosvitellinus,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,2,7:48,2,Tyrannoidea,Lophotriccus,galeatus,Lophotriccusgaleatus,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,2,7:48,2,Thraupidae,Ramphocelus,carbo,Ramphoceluscarbo,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,2,7:48,2,Tityridae,Tityra,cayana,Tityracayana,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,2,7:48,2,Troglodytidae,Pheugopedius,genibarbis,Pheugopediusgenibarbis,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,2,7:48,2,Trogonidae,Trogon,melanurus,Trogonmelanurus,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,150,2,7:48,2,Tyrannidae,Myiozetetes,cayanensis,Myiozetetescayanensis,n/r,n/r,,0,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Caprimulgidae,Hydropsalis,albicollis,Hydropsalisalbicollis,n/r,n/r,,1,0,1,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Columbidae,Leptotila,rufaxilla,Leptotilarufaxilla,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Dendrocolaptidae,Xiphorhynchus,guttatus,Xiphorhynchusguttatus,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Dendrocolaptidae,Xiphorhynchus,spixii,Xiphorhynchusspixii,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Falconidae,Micrastur,mintoni,Micrasturmintoni,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Formicariidae,Formicarius,analis,Formicariusanalis,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Furnariidae,Synallaxis,rutilans,Synallaxisrutilans,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Furnariidae,Xenops,minutus,Xenopsminutus,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Galbulidae,Galbula,cyanicollis,Galbulacyanicollis,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Momotidae,Momotus,momota,Momotusmomota,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Pipridae,Pipra,rubrocapilla,Piprarubrocapilla,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Polioptilidae,Ramphocaenus,melanurus,Ramphocaenusmelanurus,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Psittacidae,Amazona,amazonica,Amazonaamazonica,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Psittacidae,Pionites,leucogaster,Pionitesleucogaster,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Ramphastidae,Pteroglossus,aracari,Pteroglossusaracari,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Ramphastidae,Ramphastos,tucanus,Ramphastostucanus,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Tyrannoidea,Lophotriccus,galeatus,Lophotriccusgaleatus,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Tyrannoidea,Myiornis,ecaudatus,Myiornisecaudatus,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Thamnophilidae,Cercomacra,laeta,Cercomacralaeta,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Thamnophilidae,Dysithamnus,mentalis,Dysithamnusmentalis,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Thamnophilidae,Myrmotherula,axillaris,Myrmotherulaaxillaris,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Thamnophilidae,Myrmotherula,hauxwelli,Myrmotherulahauxwelli,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Thamnophilidae,Pyriglena,leuconota,Pyriglenaleuconota,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Thamnophilidae,Thamnomanes,caesius,Thamnomanescaesius,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Tityridae,Terenotriccus,erythrurus,Terenotriccuserythrurus,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Trochilidae,Phaethornis,ruber,Phaethornisruber,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Tyrannidae,Myiarchus,ferox,Myiarchusferox,n/r,n/r,,0,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Tyrannidae,Myiopagis,gaimardii,Myiopagisgaimardii,n/r,n/r,,1,0,0,0
PGM,30/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,1,5:49,1,Tyrannidae,Myiozetetes,cayanensis,Myiozetetescayanensis,n/r,n/r,,0,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,2,8:08,2,Cathartidae,Coragyps,atratus,Coragypsatratus,n/r,n/r,,0,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,2,8:08,2,Cuculidae,Piaya,cayana,Piayacayana,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,2,8:08,2,Psittacidae,Amazona,amazonica,Amazonaamazonica,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,2,8:08,2,Psittacidae,Pionus,menstruus,Pionusmenstruus,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,2,8:08,2,Tityridae,Tityra,cayana,Tityracayana,n/r,n/r,,1,0,0,0
PGM,27/08/2010,44,4,44_4,Primary forest,Logged and Burnt,300,2,8:08,2,Trochilidae,Phaethornis,ruber,Phaethornisruber,n/r,n/r,,1,0,0,0
PGM,29/08/2010,44,5,44_5,Primary forest,Logged and Burnt,0,1,6:29,2,Accipitridae,Buteo,nitidus,Buteonitidus,n/r,n/r,,1,0,0,0
PGM,29/08/2010,44,5,44_5,Primary forest,Logged and Burnt,0,1,6:29,2,Coerebidae,Coereba,flaveola,Coerebaflaveola,n/r,n/r,,1,0,0,0
PGM,29/08/2010,44,5,44_5,Primary forest,Logged and Burnt,0,1,6:29,2,Columbidae,Leptotila,verreauxi,Leptotilaverreauxi,n/r,n/r,,0,0,0,0
PGM,29/08/2010,44,5,44_5,Primary forest,Logged and Burnt,0,1,6:29,2,Dendrocolaptidae,Glyphorynchus,spirurus,Glyphorynchusspirurus,n/r,n/r,,1,0,0,0
PGM,29/08/2010,44,5,44_5,Primary forest,Logged and Burnt,0,1,6:29,2,Dendrocolaptidae,Lepidocolaptes,albolineatus,Lepidocolaptesalbolineatus,n/r,n/r,,1,0,0,0
PGM,29/08/2010,44,5,44_5,Primary forest,Logged and Burnt,0,1,6:29,2,Furnariidae,Synallaxis,gujanensis,Synallaxisgujanensis,n/r,n/r,,0,0,0,0
