Region,Catchment,Transect,Transectcode,UTM_X,UTM_Y,Land-useclass,Forest type,Productiontype,LU_FT_Code,Bird_LU_FT_Code,ReasonsforGeneralexceptions,Generalexceptions,Catchmentexceptions,no_insectsample,no_birdsample,LU_change,Buffersize(pixels),reg_age,reg_fire,reg_fire_age,NumberLogC,NumberBurnC,deg_full,def_age,total_arable,EDGE2_DIST_MEAN,ed1_1km,foresttype1_1km,UPF_foresttype1_1km,MF_FCCP_500mbuffer,CANOPY,DUFF,SPECIES,AGB_Trees10,AGB_DeadTREES10,AGB_CWD,AGB_FWD,AGB_LeafLitter,UND_DEN,WOOD_DEN,DAMAGED,pH_ALL,SILT_ALL,CLAY_ALL,C_0_30,C_N,PC1soilnutALL,PC2soilnutALL,PC1soilnutFOR,PC2soilnutFOR,PC1soilnutPF,PC2soilnutPF,PC1soilnutOPEN,PC2soilnutOPEN,ELEV_MEAN,SLOPE_MEAN
PGM,547,14,547_14,164884.02,9585911.47,Pasture,,,PA,PA,,0,,,,,78,NA,NA,NA,NA,NA,NA,7.6,0,193.8,9.15,7.24,64.38,-0.243619646,100,0,1,0,0,5.58,1.06,8.54,80,0,0,5.3,228.3,257.8,120.5,12.5,-2.932465672,-0.735894598,,,,,-2.32798952,0.4293806,144.5,4.4
PGM,547,2,547_2,159361.2,9588713.93,Primary_forest,Logged,,PFlog,PFlog,,0,,,,,80,NA,NA,NA,1,0,43.1,NA,NA,28.5,21.81,83.37,92.79,-0.024515391,18.43,10.83,137,127.07,8.94,62.9,7.46,10.99,3220,0.637,30,4.6,161.7,800,51.9,11.5,-0.81240181,0.107276861,1.311825931,0.520834226,-1.091861266,-0.718415092,,,173.8,3.9
PGM,547,5,547_5,159354.15,9590353.31,Primary_forest,Logged,,PFlog,PFlog,,0,,,,,76,NA,NA,NA,1,0,7.7,NA,NA,102.3,8.85,95.9,92.5,0.014622215,19.02,8.71,99,234.49,13.43,69.47,7.38,13.23,3360,0.674,18,4.5,184.2,791.1,66.8,12,1.015665353,-0.298828093,-0.696683761,1.135786962,0.865246055,-1.103121352,,,184.1,2
PGM,547,6,547_6,163469.01,9585656.49,Pasture,,,PA,PA,,0,,,,,81,NA,NA,NA,NA,NA,NA,7.5,0,1194.5,0,1.91,19.48,-0.321214827,100,0,1,0,0,1.88,0.53,3.49,80,0,0,4.4,191.3,524.4,56.7,12.3,1.198362734,-0.39030807,,,,,1.201670763,-2.108078977,111.8,5.5
PGM,547,7,547_7,157307.15,9584692.21,Pasture,,,PA,PA,,0,,,,,78,NA,NA,NA,NA,NA,NA,6.1,0,232.1,15.65,16.64,27.95,-0.491693792,100,0,2,0,18.24,4.34,1.57,2.3,1420,0,0,4.4,104.1,222.2,32.4,13.4,1.772162261,-1.25639095,,,,,1.970107546,-1.432460064,107.5,7.5
PGM,547,8,547_8,159066.64,9585823.96,Reforestation,,Paricá,REF,REF,,0,,,,,82,NA,NA,NA,NA,NA,NA,5.8,0,607.6,11.61,10.48,39.67,-0.342329345,100,0,1,0,0,0.11,0.12,3.68,740,0,0,4.8,140.6,147.5,24.3,13.6,1.442242633,-1.524391649,,,,,1.990961625,-0.342965756,110.5,4.7
PGM,547,9,547_9,158596.97,9583701.54,Pasture,,,PA,PA,,0,,,,,78,NA,NA,NA,NA,NA,NA,6.6,0,229.7,12.48,9.63,39.53,-0.332705457,100,0,0,0,0.05,8.74,1.04,10.36,0,0,0,5,114.9,357.8,42.8,13.5,-0.253675179,-0.632460626,,,,,0.213539335,-0.478730921,106.2,3.8
PGM,549,1,549_1,107391.87,9580414.01,Primary_forest,Undisturbed,,PFund,PFund,,0,,,,,78,NA,NA,NA,0,0,0,NA,NA,1406.4,0,100,100,0,9.22,1.57,129,315.88,39.49,15.75,14.07,10.01,3480,0.755,11,4.3,156.2,393.3,34.2,12,2.067789324,-0.174230172,-1.815928866,0.942367139,1.887842744,-0.7087058,,,100,0
PGM,549,10,549_10,108282.58,9582008.95,Primary_forest,Undisturbed,,PFund,PFund,,0,1,,,,76,NA,NA,NA,0,0,0,NA,NA,3010.7,0,99.95,99.97,0,11.7,2.86,120,367.5,10.28,10.57,2.5,12.52,2840,0.732,17,4.1,142.2,168.9,38.5,13.7,0.988239478,0.680085384,-0.754542681,-0.383559335,0.737059689,0.686513355,,,101.1,1.1
PGM,549,11,549_11,106416.79,9585558.13,Primary_forest,Logged,,PFlog,PFlog,,0,1,,,,81,NA,NA,NA,2,0,3.7,NA,NA,3867.1,0,99.83,98.19,0,17.02,7.64,180,250.91,8.25,44.07,14.82,8.32,5440,0.709,36,4.7,282.6,620,102,12.6,-0.012303947,0.265782784,0.256482808,0.321034653,-0.094284259,-0.299082656,,,139.5,6.4
PGM,549,12,549_12,111707.71,9584996.26,Primary_forest,Undisturbed,,PFund,PFund,,0,1,,,,77,NA,NA,NA,0,0,1.3,NA,NA,3150.2,0,100,99.98,0,9.15,2.43,136,419.54,0.66,38.3,6.5,9.04,4020,0.743,10,4.2,180.1,286.7,39,12.7,1.845925757,0.33292415,-1.62711607,0.582750203,1.718791404,-0.407027677,,,113.7,2.5
PGM,549,2,549_2,109977.9,9582297.19,Primary_forest,Undisturbed,,PFund,PFund,,0,,,,,82,NA,NA,NA,0,0,0,NA,NA,2645.5,0,99.63,99.95,-0.004560657,14.49,2.77,115,277.46,0.56,23.5,1.84,7.91,2760,0.724,8,4.7,219.6,277.8,39.1,13.1,1.725716307,-0.425501459,-1.368831025,1.224717468,1.475943972,-1.08989464,,,114.8,2.3
PGM,549,3,549_3,111434.96,9586797.52,Primary_forest,Undisturbed,,PFund,PFund,,0,,,,,75,NA,NA,NA,0,0,1.3,NA,NA,3618.9,0,99.92,98.7,0,11.77,1.84,134,285.34,6.93,44.34,5.7,9.28,3580,0.738,13,4.5,226.9,455.6,39.6,13.4,1.622393604,0.164548567,-1.341918896,0.746238068,1.445591642,-0.617126965,,,114.2,2.5
PGM,549,4,549_4,108126.06,9586016.21,Primary_forest,Logged,,PFlog,PFlog,,0,,,,,77,NA,NA,NA,1,0,2.6,NA,NA,5367.3,0,99.93,99.35,0,13.94,2.09,118,324.89,2.48,24.94,9.07,12.56,3620,0.739,25,4.6,271,604.4,70.3,12.6,0.96724076,1.482798357,-0.775494978,-0.198127308,0.930605541,0.174090262,,,142.4,8.1
PGM,549,5,549_5,107265.43,9584625.46,Primary_forest,Undisturbed,,PFund,PFund,,0,,,,,78,NA,NA,NA,0,0,0,NA,NA,4545.8,0,99.8,99.4,0,10.87,1.59,117,277.01,4.59,81.75,6.07,9.87,2840,0.714,9,4.5,190.7,180,38.3,13.5,1.380369331,-0.118768648,-1.053630472,0.812444923,1.143128117,-0.663943678,,,112.1,2.6
PGM,549,6,549_6,112806.91,9585887.45,Primary_forest,Undisturbed,,PFund,PFund,,0,,,,,82,NA,NA,NA,0,0,0,NA,NA,3871.7,0,99.98,98.88,0,11.7,2.18,113,514.01,9.01,24.78,7.06,10.54,2780,0.751,15,4.4,216.6,502.2,66.6,12.4,1.377480283,1.22814082,-1.221622153,-0.224406189,1.315638877,0.352731185,,,135.6,7.1
PGM,549,7,549_7,109440.36,9580983.55,Primary_forest,Undisturbed,,PFund,PFund,,0,,,,,80,NA,NA,NA,0,0,0,NA,NA,2401.5,0,100,99.95,0,9.07,0.8,118,587.77,10.02,43.61,3.78,9.12,2860,0.72,16,4,143.6,160,34.7,13.3,1.646335697,0.16348123,-1.42391098,0.429305273,1.466851451,-0.166601955,,,106.8,2.4
PGM,549,8,549_8,109967.09,9586294.85,Primary_forest,Undisturbed,,PFund,PFund,,0,1,,,,79,NA,NA,NA,0,0,2.5,NA,NA,4309.9,0,100,98.9,0,8.99,2.43,111,284.33,12.5,24.55,5.3,9.97,2960,0.704,14,4,119.4,191.1,44.2,13.8,1.654928872,0.868651634,-1.55247887,-0.369809889,1.535635502,0.735699804,,,100.3,0.8
PGM,549,9,549_9,106837.24,9587101.22,Primary_forest,Logged,,PFlog,PFlog,,0,,,,,84,NA,NA,NA,1,0,3.6,NA,NA,4932.8,0,100,99.78,0,11.39,9.05,132,190.11,23.04,80.6,9.1,7.75,3860,0.653,29,4.5,333.2,640,58.4,11.5,0.806357975,-0.11712291,-0.49844426,0.678021053,0.601806602,-0.553894739,,,159.8,0.4
PGM,ExtraPGM,1,ExtraPGM1,112069.85,9582388.39,Primary_forest,Undisturbed,,PFund,PFund,,0,1,1,1,,76,NA,NA,NA,0,0,5.3,NA,NA,710.9,0,99.6,98.82,0,11.65,5.18,105,415.7,2.68,NA,NA,8.83,3160,0.733,10,4.6,258.7,215.6,47.5,13.5,1.625224406,-0.372736924,-1.313178368,0.953052424,1.379422482,-0.73440485,,,116.4,2.4
PGM,ExtraPGM,2,ExtraPGM2,113689.91,9582185.84,Primary_forest,Undisturbed,,PFund,PFund,,0,1,1,1,,76,NA,NA,NA,0,0,1.3,NA,NA,893.3,0,99.85,99.73,0,11.65,5.18,129,351.65,22.92,NA,NA,10.42,3200,0.719,7,4.4,191.3,313.3,54.6,13.9,1.718559586,0.266708548,-1.521816653,0.17967552,1.526878736,0.154836149,,,109.6,1.7
PGM,ExtraPGM,3,ExtraPGM3,111480.78,9581482.88,Primary_forest,Undisturbed,,PFund,PFund,,0,1,1,1,,77,NA,NA,NA,0,0,0,NA,NA,1157,0,99.93,99.98,-0.001349022,11.85,3.38,115,416.12,6.17,NA,NA,6.78,2960,0.76,10,4.6,350.9,180,37.2,14.3,1.685061325,0.086504005,-1.450693146,0.360607338,1.457542539,-0.040242691,,,118.1,3.4
PGM,ExtraPGM,4,ExtraPGM4,111031.45,9579854.47,Primary_forest,Undisturbed,,PFund,PFund,,0,1,1,1,,80,NA,NA,NA,0,0,1.3,NA,NA,2018.9,0,100,99.98,0,10.85,6.22,116,315.57,2.67,NA,NA,6.35,3320,0.749,8,4.6,148.1,286.7,45.5,12.9,1.524402263,0.391469398,-1.296044832,0.226943352,1.333634639,0.019886197,,,100,0
