ID,Binomial,Group,Nrec,mtry,ntree,TP,FP,TN,FN,ROC,distriver,distroad,DPFpx,edgedist,edgels,edgepx,elevation,meanprecips,meantemps,MFls,SFAgepx,SFls,TSDls,UPFpx,method,Shape_Area,Shape_Area_scaled
658,Myiopagiscaniceps,Birds,16,9,200,14,2,79,1,0.99,0.0170358848827475,0.00833963460672311,0.0092818476875281,0.0370249419784544,0.00992937474251914,0.00739997218396038,0.0726563897940656,0,0.00724119758546408,0.0508494342333306,0.00819628762474899,0.0108950656441933,1,0.144670586744806,SDM,485.981816922544,0.599073790261532
659,Myiopagisgaimardii,Birds,131,6,150,95,36,651,4,0.930661632745514,0.0080779716719549,0.0343470179902906,0.135677292141831,0.264843365091698,0.239751131036042,0.0089581450011068,0.0134527396854166,0,0.0212688020269139,0.253715886412159,0.0172954473469147,0.0139514754978151,1,0.199521387880679,SDM,713.235697999116,0.407355063507029
660,Myiornisecaudatus,Birds,71,12,1600,63,8,354,1,0.992524691358025,0,0.00788394447558855,0.000835403733717944,0.00826911957121753,0.0075466932587763,0.000403016655977965,0.00643849941188791,0.00612517945292593,0.00360899973830128,0.0113019025674425,0.00617937610418243,0.0102768798951225,1,0.134828807293112,SDM,526.89003175417,0.564562296666065
661,Myiozetetesluteiventris,Birds,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,323.328881363829,0.736293069247979
662,Myrciafenestrata,Trees,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,5002822779443.58,0.878108543975348
663,Myrciamultiflora,Trees,25,12,1950,22,3,117,3,0.965909090909091,0.0073760241900118,0.0146375167899838,0.0144351116782024,0.019505676226957,0.0133064009594761,0.0137800736141592,0.015052890661331,0.00706235116540922,0,0.0271054941239216,0.0122048741536978,0.0245775272905972,1,0.78624638161965,SDM,13905263382709,0.662984192351251
664,Myrciapaivae,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,8985111402998.89,0.781877937527031
665,Myrciapyrifolia,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,7610000000000,0.815107021793264
666,Myrciariafloribunda,Trees,35,3,400,27,8,174,1,0.957936507936508,0.0136687570377012,0,0.0360433224561043,0.425305857507972,0.178938832431863,0.00920482897430919,0.0254243394857606,0.00660696454199023,0.00634106131816537,0.280626596894551,0.0235845671474741,0.0686846699410112,1,0.508994594857753,SDM,17177752720350.5,0.583905636443933
667,Myrciariatenella,Trees,21,3,500,14,7,100,0,0.924116161616162,0.021494683473952,0.0603948235340026,0.0332305762303245,0.724093981422469,0.130485017248964,0.00276151569525523,0.0720978714653365,0,0.0448713550558354,0.607206799610338,0.122659470949602,0.0941589923930907,1,0.327743821995704,SDM,14493517174311.3,0.648769246006937
668,Myrciatomentosa,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,13700000000000,0.667944309928586
669,Myrmoborusmyiotherinus,Birds,40,4,150,34,6,200,0,0.932070707070707,0.00693874532463953,0.0298737983788829,0.0229897926207434,0.204771416532249,0.0302971991031981,0.00811277306525492,0.0146841282709053,0.0189876728743984,0.0131183319506209,0.0716428818941143,0.0153893504285337,0,1,0.321551976250745,SDM,391.7537121558,0.678567668142909
670,Myrmotheracampanisona,Birds,30,9,1400,27,3,149,1,0.984444444444444,0.00190871284235794,0.00354979866149776,0,0.0279422707219883,0.0371207751295011,0.0021418682047292,0.00278226487006937,0.00567581420385146,0.00289878909348991,0.0518008341607871,0.00155851328797184,0.00856125836720982,1,0.06514955409996,SDM,372.064184894527,0.695178390384688
671,Myrmotherulabrachyura,Birds,36,3,150,33,3,180,0,0.979012345679012,0.0258627968080965,0.111530901771947,0.07043657626186,0.27611797349004,0.010826630294238,0.0127800796229562,0.0161362692019279,0.0142053076292412,0.0086213374290327,0.219537773571066,0,0.0107475064442122,1,0.471383313465633,SDM,506.41217175189,0.581838081914244
672,Myrmotherulahauxwelli,Birds,48,9,250,43,5,239,1,0.983419501133787,0.0048370598506442,0.00241865517986766,0.051289445504085,0.020939109690408,0.00719993049729679,0.00309680817685157,0,0.00715703200218971,0.033689824500315,0.044177751570599,0.0069194939487208,0.0111416944957306,1,0.0322670211773128,SDM,348.188194168117,0.715320948656453
673,Myrmotherulalongipennis,Birds,50,5,250,45,5,250,0,0.995833333333333,0.0113337769231934,0.0135565851338611,0.0221856494464944,0.134059058256783,0.0329022833641698,0,0.0125085486271016,0.012271525499307,0.011279755789519,0.115549272895363,0.0114444890896133,0.00522110639959121,1,0.169901970245237,SDM,417.478749377892,0.656865194422471
674,Myrmotherulamenetriesii,Birds,77,14,350,71,6,384,1,0.994924219687875,0.00190734852304679,0.018303684790676,0.071305287568,0.0138115267583827,0,0.000608270306617467,0.0066990605418269,0.0103481943233289,0.000984562428261636,0.000223033949956981,0.0117650332998513,0.0192940375455115,1,0.338903934575775,SDM,517.571716387679,0.572423528998368
675,Myrmotherulamultostriata,Birds,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,380.46178052803,0.68809390700853
676,Myrmotherulasclateri,Birds,22,4,200,21,1,110,0,0.996875,0.00153589463034929,0.0351216562978905,0.054101733275922,0.333754680319563,0.00363486990883115,0.0162547494546552,0.00937019055252447,0.0206738575285536,0.00108466678901861,0.124888139778163,0,0.00405769878757133,1,0.669581323347953,SDM,217.781175830512,0.825336528575692
677,Naucleopsiscaloneura,Trees,78,6,100,75,3,390,0,1,0.00144756887561834,0.00210538434787999,0.00118024548051787,0.0795915874847264,0.00662508483700748,0.000903430263349378,0.00371722410398468,0,0.00355021313865546,0.0274862692696073,0.00643103761531108,0.0213684736972775,1,0.124357110216906,SDM,10498082974541,0.745317510689215
678,Naucleopsisconcinna,Trees,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,9201637743112.28,0.776645654538325
679,Naucleopsisglabra,Trees,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,9430000000000,0.771127360776234
680,Naucleopsisulei,Trees,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,7802818559367.34,0.810447629002732
681,Nectandracuspidata,Trees,57,3,350,46,11,283,2,0.982716049382716,0.00427001578592919,0.0403411650200516,0.0430688029116123,0.354135330140044,0.0391371563109043,0.0149213876572298,0.0238720429573884,0,0.0241454613429491,0.162320900141865,0.0428409124898954,0.061656443762774,1,0.571934962052732,SDM,15120287641857.5,0.633623557711241
682,Neeafloribunda,Trees,44,11,150,36,8,217,3,0.986777777777778,0.0158458846373749,0.00235279398115208,0.0072321448803167,0.0805422525175417,0.0116715164120608,0.00319917754828115,0.00637839741864615,0.00546388275117211,0.00568492948986242,0.0526583817002178,0,0.0161990586884433,1,0.215185178993794,SDM,11163762089409.5,0.729231608591394
683,Neeamacrophylla,Trees,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,8120000000000,0.802783050848931
684,Neeamadeirana,Trees,37,3,300,34,3,174,1,0.999618563254927,0.0324473454975853,0.037162728583704,0.0458372207941482,0.477713096137006,0.0390145502935894,0,0.00712713242949496,0.0245677813278944,0.0136986214768663,0.170199320190379,0.00209812252737532,0.0391804371866683,1,0.618912078788538,SDM,6985056305191.21,0.830208566767121
685,Neeaoppositifolia,Trees,68,4,1400,51,17,337,3,0.943345750998812,0,0.0104532717287781,0.0336817981358334,0.38086455928775,0.124799253315359,0.0294195833724285,0.0217552793029902,0.00410886385244011,0.0224570701230369,0.219511932317294,0.0427667453095601,0.0231649662139131,1,0.532145402226259,SDM,6731576614810.8,0.836333814491095
686,Neeaovalifolia,Trees,31,3,450,27,4,155,0,0.998452714419101,0.00788732438636233,0.034812381091295,0.0192613120415254,0.4145652419324,0.174855397407564,0.00559877602565342,0.00785848463488477,0,0.0728998640802454,0.269428927328555,0.0147698745185875,0.0499003315293516,1,0.481426509848119,SDM,10959906654957.7,0.734157703593411
687,Nemosiapileata,Birds,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,723.058037307754,0.399068620269704
688,Neoptychocarpusapodanthus,Trees,47,4,300,44,3,235,0,0.994444444444444,0.0132594766160727,0.00322763141085822,0.0101400601243013,0.113124167945038,0.00976425240124562,0.00417131188023706,0,0.00166909604686878,0.0191267051350131,0.0665172542328494,0.016401077228852,0.0399088277041232,1,0.250375432899155,SDM,7213700267836.28,0.824683465684308
689,Niedenzuellalucida,Trees,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,1488838504606.53,0.963022740253649
690,Niedenzuellamater-dei,Trees,16,3,300,14,2,65,0,0.992063492063492,0.0167211177090255,0.0251307777927017,0.0650613686743386,0.367005839361111,0.0758887189243409,0.038052780474087,0.0539959875132457,0,0.0177172988936498,0.262811114364908,0.0408493669387008,0.0367786198165502,0.876239298230631,1,SDM,6210000000000,0.848937530267902
691,Niedenzuellapoeppigiana,Trees,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,9180000000000,0.777168523003848
692,Notharchushyperrhynchus,Birds,32,3,100,32,0,160,0,1,0,0.00255946246598434,0.0616268307497441,0.1311703926436,0.0402942807874925,0.00480404898880385,0.0228319334516096,0.0105449106440471,0.00633971073037907,0.306318660604163,0.00690519764511858,0.0206347262343569,1,0.44987836880885,SDM,431.430762403963,0.645094824823726
693,Notharchusordii,Birds,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,42.8105478944895,0.972947411384013
694,Notharchustectus,Birds,37,11,250,30,7,183,2,0.936928104575163,0.0289905391162578,0.0176021926346657,0.00402867803911407,0.0769014797536625,0.030302221722126,0.0148328233218456,0.0060016587243767,0.00785068773113673,0.0154790716396857,0.0100664545692717,0,0.0126335162331959,1,0.573569805995269,SDM,413.991515681701,0.659807137596167
695,Nyctibiusaethereus,Birds,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,410.814104775386,0.662487704240173
696,Nyctibiusleucopterus,Birds,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,271.466088738263,0.780046199099944
697,Nyctiphrynusocellatus,Birds,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,285.021621736508,0.768610312880573
698,Nystalusstriolatus,Birds,16,10,150,12,4,79,1,0.983333333333333,0.0386580703134161,0.0176149322343203,0,0.0971604097140083,0.0331775538751612,0.0475624992311076,0.0221061431536084,0.0106319902434099,0.0171399289596823,0.0574402529143206,0.054951620016939,0.0813787831271321,1,0.139860402528023,SDM,241.054751630054,0.805702187027047
699,Ocoteaaciphylla,Trees,61,7,650,57,4,305,0,0.991423001949318,0.00230931418617162,0.0035781453407351,0.00880293708296465,0.0583175895402909,0.0250877010961608,0.00110386532687998,0.00294339310580134,0,0.00150360912540634,0.0811313794724346,0.00185159510430086,0.00272723537663213,1,0.198392196806386,SDM,13584370656450.7,0.670738452419202
700,Ocoteacanaliculata,Trees,16,3,100,15,1,75,0,1,0,0.14008359771747,0.047904860832111,0.40068942359118,0.0322012595579456,0.0426220107138638,0.107107052989418,0.0505493910869445,0.0559647598853461,0.368477006583541,0.0210858589106466,0.0771711551020913,0.93621702006332,1,SDM,8339630084111.35,0.797475766976206
701,Ocoteacernua,Trees,90,9,100,75,15,447,3,0.983957729468599,0.0018139926283644,0.00991505353675563,0.0486214851438915,0.111842191538974,0.0241898679334247,0.00327232492441104,0.00131760663761084,0,0.0220233270350301,0.0872046013312891,0.00845533305725817,0.0182532657259803,1,0.100154980292791,SDM,14543604758063.4,0.647558897130794
702,Ocoteacujumary,Trees,32,7,300,29,3,160,0,0.987878787878788,0,0.00554773015430947,0.00188625095829685,0.101688514487822,0.00979090505366835,0.0103690530296515,0.00754673605918911,0.00101683781324985,0.0147285369789169,0.0929486961284363,0.0107735538595983,0.00581000104536527,1,0.242921473120842,SDM,9071728086565.25,0.779784875778862
703,Ocoteafacifolia,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,9260000000000,0.775235351091011
704,Ocoteafasciculata,Trees,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,9263804707620.63,0.775143411667152
705,Ocoteafloribunda,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,15575427084836.1,0.622625272866362
706,Ocoteaglomerata,Trees,33,5,300,26,7,160,0,0.947091400662829,0.00415727538799089,0.0305431351058992,0.0284149051275894,0.201008360671873,0.04422801326674,0.0404606495265523,0.0177063895761426,0.00144060730609086,0.0220237644760753,0.185981313616538,0.0145021925044113,0,1,0.181038129126565,SDM,11690300683306,0.71650798833208
707,Ocotealeucoxylon,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,11743468468921,0.715223207459348
708,Ocoteapauciflora,Trees,13,9,100,12,1,64,1,1,0,0.0246083796122167,0.00487780356986851,0.105239438854872,0.00487780356986851,0.00487780356986851,0.0176996162323267,0.00487780356986851,0.0088803968432879,0.0134585551208982,0.0303748938929282,0.0211305078623361,0.835543489148011,1,SDM,8714498271826.4,0.788417208832373
709,Ocoteapercurrens,Trees,10,8,400,9,1,39,1,1,0,0.00661754415535183,0.00742099622315109,0.0992107301596552,0.00912242413143187,0.00571956831487031,0.00546300378901845,0.00733592482773705,0.00560732133481012,0.0898059090362677,0.00571956831487031,0.00285512906099481,1,0.52058468300701,SDM,5377016556997.84,0.869066282716272
710,Ocoteapetalanthera,Trees,19,7,150,17,2,95,0,1,0,0.00406645129121438,0.0160745877793228,0.1207557665769,0.0115726530549354,0.00311431125400758,0.00914488536136294,0.00844464532007053,0.00416919276024989,0.0597002398604109,0.0134209337568489,0.0144385887049909,1,0.301097537011253,SDM,1519514441443.96,0.962281467009973
711,Ocoteaschomburgkiana,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,6320000000000,0.846279418887752
712,Ocoteatomentella,Trees,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,5042221902054.12,0.877156478010084
713,Odontophorusgujanensis,Birds,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,618.199840984838,0.48753038731882
714,Odontorchiluscinereus,Birds,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,86.3499844464021,0.936216134013535
715,Oenocarpusbacaba,Trees,57,4,450,48,9,284,1,0.973726379440665,0.0485258187485061,0.0512200899346988,0.046110753824409,0.204377236713413,0.0401036676568125,0.0170432847107777,0.0371539318486683,0,0.0228192579574785,0.158577568641743,0.0900266212650977,0.0925626889602879,1,0.650395863544097,SDM,6317836124257.57,0.846331708185354
716,Oenocarpusdistichus,Trees,48,4,150,41,7,238,2,0.974174669867947,0,0.0206659382880384,0.0426775307179739,0.154619826580955,0.0594513680717516,0.0187854677468759,0.0109587103315667,0.00110510699257084,0.0205904738717615,0.144903309025247,0.00326070219074049,0.00611907007001614,1,0.328775094610521,SDM,9362457477654.6,0.772759502115237
717,Oenocarpusgrandiflora,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,6317836124257.57,0.846331708185354
718,Oenocarpusmapora,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,8629413295354.57,0.79047325741637
719,Oenocarpusminor,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,4970000000000,0.878901694916868
720,Omphaleadiandra,Trees,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,10435463240170.9,0.746830694585134
721,Onychopetalumamazonicum,Trees,12,3,100,11,1,60,0,0.95,0.0711943539103277,0.0490646148312238,0.0009147945599367,0.192239998900301,0.033642852846903,0.0160197270369223,0,0.0163760991785325,0.0350253169157304,0.0835348537716187,0.097462647780922,0.202474756756259,1,0.690244758245804,SDM,6350926569959.66,0.845532089182672
722,Onychorhynchuscoronatus,Birds,18,4,200,14,4,90,0,0.938636363636364,0.0618575518760229,0.0158659021498563,0.062283978277934,0.200505586128972,0.0846456951759545,0.0350108791513609,0.033101747416063,0,0.0645979718553421,0.203869413769198,0.0807446856779813,0.0529756853685721,1,0.546791314090732,SDM,488.201137841719,0.597201499329169
723,Ormosiacoccinea,Trees,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,6680000000000,0.837580145279988
724,Ormosiacoutinhoi,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,4271990193423.38,0.895768856828847
725,Ormosiaflava,Trees,23,3,250,17,6,108,2,0.976923076923077,0,0.0237206415370677,0.102361764376718,0.426166534721399,0.0680547156054997,0.0974429750934568,0.0321409871606549,0.0332034983621489,0.0727433945972735,0.248734748028303,0.0889482258227471,0.0678432447395273,1,0.643324137815872,SDM,5605660519642.91,0.863541181633459
726,Ormosiaparaensis,Trees,36,3,600,27,9,165,0,0.954411616161616,0.0335112946899131,0.00755071785305992,0.0651042433220502,0.282681958848686,0.272561963090174,0.0203461997786759,0.0363602891369172,0,0.00333868464915355,0.21782500121983,0.0878211991831264,0.106428773472141,1,0.647335808630615,SDM,9769195205633.15,0.762930827719999
727,Ornithioninerme,Birds,65,7,600,52,13,323,2,0.955005555555556,0.00642891363240773,0.0203745506874581,0.0397250369385177,0.134890056408394,0.0316125188141797,0,0.013472475396643,0.0146471549381438,0.0242766440185362,0.138095949139694,0.00772939139951115,0.0329234235785238,1,0.258186711493885,SDM,548.625037315376,0.546225942750101
728,Orthomenehirsuta,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,6030000000000,0.853287167071784
729,Orthomeneschomburgkii,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,13200000000000,0.680026634383814
730,Ourateaaquatica,Trees,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,5878512318652.74,0.8569478137058
731,Ourateacastaneifolia,Trees,19,7,150,14,5,94,1,0.960648148148148,6.63246378070328E-05,0,0.00119321170667743,0.0627860976330508,0.026105159203922,0.00163183611850597,0.0285288763910935,0.0134286985710447,0.0363697116753539,0.121632090586215,0.0223247503155983,0.00628654615318317,1,0.426660709203222,SDM,11480931358804,0.721567324551291
732,Ourateadiscophora,Trees,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,7437457263624.18,0.819276456439835
733,Ouratealeprieurii,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,3830000000000,0.906449394674787
734,Ourateaparaensis,Trees,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,3832666387818.55,0.906384962349293
735,Oxandrakrukoffii,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,5268555131302,0.87168721498854
736,Oxandramacrophylla,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,6260000000000,0.847729297822379
737,Pachiranervosa,Trees,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,4270000000000,0.895816949154187
738,Pachypteraaromatica,Trees,20,3,250,17,3,85,0,0.995333333333333,0.0185767186388865,0.0706273949590912,0.0304970624274184,0.366025166186314,0.014314570134131,0.0243711973778924,0.0115593392043502,0,0.00827391190558565,0.21396464296887,0.0048127674536575,0.113166253571986,1,0.506269766369874,SDM,3832666387818.55,0.906384962349293
739,Pachyramphusmarginatus,Birds,45,6,100,41,4,225,0,0.995424836601307,0,0.00111945043032381,0.0438003063989787,0.113059346605025,0.0433750875326168,0.00120286605724309,0.00182773221928091,0.000184815537986367,0.00453823311637007,0.117238978943885,0.00495318296098201,0.00513514790966275,1,0.215908044724746,SDM,520.431052818569,0.570011300272962
740,Pachyramphusminor,Birds,20,3,300,16,4,99,1,0.973737373737374,0.0354328424585368,0.036841347644249,0.0591255805934811,0.285452726436951,0.215197132915133,0.0523513696045052,0.0361572003862682,0,0.024224977074679,0.35537605746504,0.0444264046341756,0.0171742937846883,1,0.562383163089185,SDM,564.960312674966,0.532444975937615
741,Palicoureacrocea,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,16500000000000,0.60028329297931
742,Palicoureagrandiflora,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,10100000000000,0.754937046006228
743,Palicoureamacrobotrys,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,11964122195150.5,0.709891187634228
744,Palicoureamarcgravii,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,9560000000000,0.767985956417874
745,Palicoureatriphylla,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,13015274779668.3,0.684490454478037
746,Parahancorniafasciculata,Trees,13,3,400,10,3,65,0,0.95,0.0308738115375549,0.031881645382513,0.0927989168134046,0.458755053451956,0.14639896994617,0.0270585617271671,0.0357845415397372,0,0.0325315727508725,0.338247271242466,0.0675557510878725,0.0581385383427499,1,0.707597422937494,SDM,8695237296720.96,0.788882643533469
747,Parinariexcelsa,Trees,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,26433719058468.2,0.36023845955632
748,Parinarirodolphii,Trees,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,6581542531865.84,0.839959335430062
749,Parkerthrausteshumeralis,Birds,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,149.012902215024,0.88335166915859
750,Parkiadecussata,Trees,20,7,450,16,4,89,1,0.995833333333333,0,0.0219100044966738,0.0255057266860093,0.205727342675184,0.0444528829973723,0.00550218964241764,0.00860395410483552,0.0101273904148586,0.00976084554700538,0.0790411716495787,0.0147086702800064,0.0735345990584339,1,0.700664737470598,SDM,4061310350463.62,0.90085986126648
