"Region","Catchment","Transect","Transectcode","Group","Binomial","UTM_X","UTM_Y","Longitude","Latitude","LU_FT_Code"
"PGM","147","11","147_11","Trees","Adenocalymmamagnificum",255423.25,9678171.28,-47.2002256457732,-2.9095029327373,"PFlog"
"PGM","147","7","147_7","Trees","Adenocalymmamagnificum",258421.07,9677961.35,-47.1732738671787,-2.91145333999047,"PFlog"
"PGM","152","2","152_2","Trees","Adenocalymmamagnificum",303034.29,9676264.61,-46.7720956671706,-2.92750227611262,"SFinter"
"PGM","152","8","152_8","Trees","Adenocalymmamagnificum",306724.26,9677398.36,-46.7388917003039,-2.91730213865861,"SFinter"
"PGM","245","8","245_8","Trees","Adenocalymmamagnificum",298238.49,9654685.23,-46.8155536185704,-3.12256423132283,"PFlog"
"PGM","245","9","245_9","Trees","Adenocalymmamagnificum",296453.71,9652962.42,-46.831635548469,-3.13811456084029,"PFlog"
"PGM","269","10","269_10","Trees","Adenocalymmamagnificum",207162.58,9643733.4,-47.6348594375815,-3.21979824707857,"PFlog"
"PGM","269","11","269_11","Trees","Adenocalymmamagnificum",211926.74,9640545.44,-47.5920960095455,-3.24872047972924,"PFlog"
"PGM","269","4","269_4","Trees","Adenocalymmamagnificum",208913.01,9643534.5,-47.6191253244645,-3.22163657620656,"PFlog"
"PGM","269","6","269_6","Trees","Adenocalymmamagnificum",209047.97,9647852.62,-47.6178126827569,-3.18261459238231,"PFlogbur"
"PGM","269","8","269_8","Trees","Adenocalymmamagnificum",211456.03,9642036.06,-47.5962941817293,-3.23523781877465,"PFlogbur"
"PGM","274","7","274_7","Trees","Adenocalymmamagnificum",236081.22,9640936.77,-47.3748761080411,-3.24571983442183,"PFlogbur"
"PGM","315","3","315_3","Trees","Adenocalymmamagnificum",218455.91,9634932.64,-47.5335129136189,-3.29959929635205,"PFlogbur"
"PGM","342","1","342_1","Trees","Adenocalymmamagnificum",146505.4,9632415.6,-48.1804386272693,-3.32046878448726,"PFlog"
"PGM","342","4","342_4","Trees","Adenocalymmamagnificum",151430.31,9636713.12,-48.1360516886569,-3.28178987228917,"PFlog"
"PGM","342","5","342_5","Trees","Adenocalymmamagnificum",151357.12,9638323.6,-48.1366641992676,-3.26723973246348,"PFlog"
"PGM","342","8","342_8","Trees","Adenocalymmamagnificum",151487.02,9634929.69,-48.13559238057,-3.29790187904043,"PFlog"
"PGM","369","1","369_1","Trees","Adenocalymmamagnificum",188743.04,9631337.34,-47.8007748503857,-3.33136701154303,"PFlogbur"
"PGM","369","3","369_3","Trees","Adenocalymmamagnificum",184173.01,9629559.73,-47.8419096214712,-3.34731089047676,"PFlog"
"PGM","369","5","369_5","Trees","Adenocalymmamagnificum",189883.3,9629641.49,-47.7905659789872,-3.34672029939042,"PFlogbur"
"PGM","423","4","423_4","Trees","Adenocalymmamagnificum",226556.33,9619321.7,-47.4610208516081,-3.44088412943709,"SFyoung"
"PGM","423","7","423_7","Trees","Adenocalymmamagnificum",219705.29,9613536.32,-47.5227797850028,-3.49301155734559,"PFlog"
"PGM","443","4","443_4","Trees","Adenocalymmamagnificum",268921.95,9616602.75,-47.0799642043273,-3.46637758311231,"PFlog"
"STM","129","2","129_2","Trees","Adenocalymmamagnificum",748761,9695667,-54.7624552809406,-2.75126465454858,"PFlogbur"
"STM","157","2","157_2","Trees","Adenocalymmamagnificum",781895,9686683,-54.4644336251382,-2.83186459389189,"PFlogbur"
"STM","157","6","157_6","Trees","Adenocalymmamagnificum",775800,9689360,-54.5192727750141,-2.80778759774332,"PFlog"
"STM","165","8","165_8","Trees","Adenocalymmamagnificum",720093,9688348,-55.0200961458116,-2.81789869712549,"PFlogbur"
"STM","236","5","236_5","Trees","Adenocalymmamagnificum",751787,9671264,-54.734818146937,-2.97181546772287,"PFlog"
"STM","69","10","69_10","Trees","Adenocalymmamagnificum",758450,9720953,-54.6757768740995,-2.52252117333543,"SFold"
"PGM","142","1","142_1","Trees","Adenocalymmaneoflavidum",207251.84,9675527.64,-47.6333513024298,-2.93246206346498,"PFlog"
"PGM","142","2","142_2","Trees","Adenocalymmaneoflavidum",198492.14,9678012.94,-47.7120347844473,-2.90981366280728,"PFlogbur"
"PGM","142","3","142_3","Trees","Adenocalymmaneoflavidum",203755.18,9675551.61,-47.6647814652085,-2.93217064228016,"PFlog"
"PGM","142","4","142_4","Trees","Adenocalymmaneoflavidum",202683.01,9677747.91,-47.6743717803243,-2.91229922205482,"PFlogbur"
"PGM","142","6","142_6","Trees","Adenocalymmaneoflavidum",200679.93,9679245.07,-47.6923441045484,-2.89872624174554,"PFlogbur"
"PGM","147","2","147_2","Trees","Adenocalymmaneoflavidum",260481.05,9673887.84,-47.1548213348986,-2.94831620666434,"PFlogbur"
"PGM","147","4","147_4","Trees","Adenocalymmaneoflavidum",256209.12,9677041.68,-47.193179186318,-2.91972880962193,"SFinter"
"PGM","147","5","147_5","Trees","Adenocalymmaneoflavidum",258270.23,9674861.83,-47.1746841992724,-2.93947197584796,"PFlog"
"PGM","147","8","147_8","Trees","Adenocalymmaneoflavidum",255521.63,9679303.06,-47.1993212499012,-2.89927295536544,"PFlog"
"PGM","152","4","152_4","Trees","Adenocalymmaneoflavidum",308105.41,9675788.63,-46.7264916419256,-2.93187806358157,"SFold"
"PGM","202","1","202_1","Trees","Adenocalymmaneoflavidum",234874.62,9672081.62,-47.385095474813,-2.96417104385618,"PFlogbur"
"PGM","235","1","235_1","Trees","Adenocalymmaneoflavidum",244197.58,9658355.38,-47.3015333959829,-3.0884306623458,"PFlog"
"PGM","235","4","235_4","Trees","Adenocalymmaneoflavidum",245145.59,9662637.75,-47.2929259074639,-3.04973758422904,"SFold"
"PGM","245","11","245_11","Trees","Adenocalymmaneoflavidum",293943.71,9656654.15,-46.8541556314509,-3.10469294290501,"PFlogbur"
"PGM","245","5","245_5","Trees","Adenocalymmaneoflavidum",297890.01,9656696.88,-46.8186571504454,-3.10436852527946,"PFlog"
"PGM","245","6","245_6","Trees","Adenocalymmaneoflavidum",292051.13,9656536.8,-46.8711814108021,-3.10572390140404,"PFlog"
"PGM","245","8","245_8","Trees","Adenocalymmaneoflavidum",298238.49,9654685.23,-46.8155536185704,-3.12256423132283,"PFlog"
"PGM","245","9","245_9","Trees","Adenocalymmaneoflavidum",296453.71,9652962.42,-46.831635548469,-3.13811456084029,"PFlog"
"PGM","269","1","269_1","Trees","Adenocalymmaneoflavidum",210197.65,9649157.65,-47.6074461614775,-3.1708465694406,"PFlogbur"
"PGM","269","10","269_10","Trees","Adenocalymmaneoflavidum",207162.58,9643733.4,-47.6348594375815,-3.21979824707857,"PFlog"
"PGM","269","2","269_2","Trees","Adenocalymmaneoflavidum",207474.98,9647098.97,-47.6319727944181,-3.18938946493661,"PFlogbur"
"PGM","269","4","269_4","Trees","Adenocalymmaneoflavidum",208913.01,9643534.5,-47.6191253244645,-3.22163657620656,"PFlog"
"PGM","269","8","269_8","Trees","Adenocalymmaneoflavidum",211456.03,9642036.06,-47.5962941817293,-3.23523781877465,"PFlogbur"
"PGM","274","1","274_1","Trees","Adenocalymmaneoflavidum",236379.84,9645314.33,-47.3720987500107,-3.20615643518791,"PFlogbur"
"PGM","274","2","274_2","Trees","Adenocalymmaneoflavidum",237317.5,9642362.97,-47.3637278999,-3.23285420095353,"PFlogbur"
"PGM","274","4","274_4","Trees","Adenocalymmaneoflavidum",238432.67,9639524.54,-47.3537582502112,-3.25853514678603,"PFlogbur"
"PGM","274","5","274_5","Trees","Adenocalymmaneoflavidum",234002.45,9642572.79,-47.3935362558336,-3.23088742627357,"PFlogbur"
"PGM","274","6","274_6","Trees","Adenocalymmaneoflavidum",239824.99,9643275.91,-47.341158284012,-3.2246542619822,"PFlogbur"
"PGM","274","7","274_7","Trees","Adenocalymmaneoflavidum",236081.22,9640936.77,-47.3748761080411,-3.24571983442183,"PFlogbur"
"PGM","342","12","342_12","Trees","Adenocalymmaneoflavidum",149306.72,9633946.66,-48.1552167623227,-3.30671952844179,"SFold"
"PGM","342","2","342_2","Trees","Adenocalymmaneoflavidum",145992.72,9635407.88,-48.1849601542515,-3.29342477345345,"PFlog"
"PGM","342","7","342_7","Trees","Adenocalymmaneoflavidum",144692.07,9632682.16,-48.1967285990671,-3.3180081385899,"PFlog"
"PGM","342","8","342_8","Trees","Adenocalymmaneoflavidum",151487.02,9634929.69,-48.13559238057,-3.29790187904043,"PFlog"
"PGM","342","9","342_9","Trees","Adenocalymmaneoflavidum",146653.86,9637592.21,-48.1789556747267,-3.27371279345682,"PFlogbur"
"PGM","358","11","358_11","Trees","Adenocalymmaneoflavidum",256148.07,9637236.59,-47.19446975223,-3.27958050010421,"PFlogbur"
"PGM","369","1","369_1","Trees","Adenocalymmaneoflavidum",188743.04,9631337.34,-47.8007748503857,-3.33136701154303,"PFlogbur"
"PGM","423","7","423_7","Trees","Adenocalymmaneoflavidum",219705.29,9613536.32,-47.5227797850028,-3.49301155734559,"PFlog"
"PGM","423","9","423_9","Trees","Adenocalymmaneoflavidum",221859.62,9618193.73,-47.5032914348596,-3.45096860882803,"PFlogbur"
"PGM","443","2","443_2","Trees","Adenocalymmaneoflavidum",268582.68,9619650.04,-47.0829566078737,-3.43882039658987,"PFlog"
"PGM","547","2","547_2","Trees","Adenocalymmaneoflavidum",159361.2,9588713.93,-48.0661780883495,-3.71563397969239,"PFlog"
"PGM","549","11","549_11","Trees","Adenocalymmaneoflavidum",106416.79,9585558.13,-48.5422860844489,-3.74234070698851,"PFlog"
"PGM","549","12","549_12","Trees","Adenocalymmaneoflavidum",111707.71,9584996.26,-48.4947475574461,-3.74760613220228,"PFund"
"PGM","549","3","549_3","Trees","Adenocalymmaneoflavidum",111434.96,9586797.52,-48.4971347720488,-3.73133097801923,"PFund"
"PGM","549","9","549_9","Trees","Adenocalymmaneoflavidum",106837.24,9587101.22,-48.5384509830948,-3.72842260642165,"PFlog"
"STM","103","1","103_1","Trees","Adenocalymmaneoflavidum",730352,9705652,-54.9281173748277,-2.66128930669085,"AP"
"STM","103","2","103_2","Trees","Adenocalymmaneoflavidum",729806,9701458,-54.9329625369473,-2.69921633497105,"SFinter"
"STM","103","8","103_8","Trees","Adenocalymmaneoflavidum",736485,9708157,-54.8730185009334,-2.63854761233359,"SFold"
"STM","112","12","112_12","Trees","Adenocalymmaneoflavidum",783365,9702074,-54.4515169178383,-2.69273015257551,"PFlog"
"STM","112","6","112_6","Trees","Adenocalymmaneoflavidum",781264,9698879,-54.4703402022848,-2.72164687577837,"SFold"
"STM","112","8","112_8","Trees","Adenocalymmaneoflavidum",778483,9702027,-54.4953945413373,-2.69324643072954,"PFlog"
"STM","125","10","125_10","Trees","Adenocalymmaneoflavidum",768385,9688539,-54.585912540055,-2.81534895703746,"PFbur"
"STM","125","5","125_5","Trees","Adenocalymmaneoflavidum",766033,9696766,-54.6072057947924,-2.74102763094345,"SFinter"
"STM","125","6","125_6","Trees","Adenocalymmaneoflavidum",763169,9696303,-54.6329425149053,-2.74526429796153,"SFold"
"STM","129","3","129_3","Trees","Adenocalymmaneoflavidum",747562,9694642,-54.7732172738082,-2.76055116624366,"PFlogbur"
"STM","157","1","157_1","Trees","Adenocalymmaneoflavidum",784055,9687461,-54.445033375971,-2.82479012488384,"SFold"
"STM","157","2","157_2","Trees","Adenocalymmaneoflavidum",781895,9686683,-54.4644336251382,-2.83186459389189,"PFlogbur"
"STM","157","3","157_3","Trees","Adenocalymmaneoflavidum",779789,9686500,-54.4833605908969,-2.83356009323814,"PFlogbur"
"STM","157","4","157_4","Trees","Adenocalymmaneoflavidum",779556,9688296,-54.485489963066,-2.8173318383782,"PFlog"
"STM","157","5","157_5","Trees","Adenocalymmaneoflavidum",777771.61,9687708.4,-54.5015182990744,-2.82267752483085,"PFlog"
"STM","157","8","157_8","Trees","Adenocalymmaneoflavidum",777468,9689932,-54.5042901962794,-2.80258550773461,"SFold"
"STM","160","10","160_10","Trees","Adenocalymmaneoflavidum",735421,9688212,-54.8822682121512,-2.81888453467537,"PFlog"
"STM","160","8","160_8","Trees","Adenocalymmaneoflavidum",740196,9691139,-54.8393835975344,-2.79234333519085,"SFold"
"STM","165","2","165_2","Trees","Adenocalymmaneoflavidum",721237,9685445,-55.0097643588173,-2.84412883136821,"PFbur"
"STM","165","5","165_5","Trees","Adenocalymmaneoflavidum",721102,9688036,-55.01101830238,-2.82070413818582,"PFlogbur"
"STM","199","3","199_3","Trees","Adenocalymmaneoflavidum",740797,9684553,-54.8338697907863,-2.85187463352871,"PFlogbur"
"STM","199","9","199_9","Trees","Adenocalymmaneoflavidum",746573,9680843,-54.7818720336637,-2.88531455924244,"SFold"
"STM","236","3","236_3","Trees","Adenocalymmaneoflavidum",751303,9674273,-54.7392252559294,-2.9446231248235,"PFlogbur"
"STM","236","5","236_5","Trees","Adenocalymmaneoflavidum",751787,9671264,-54.734818146937,-2.97181546772287,"PFlog"
"STM","260","1","260_1","Trees","Adenocalymmaneoflavidum",734009,9667929,-54.894623646577,-3.00228490829191,"PFlog"
"STM","260","2","260_2","Trees","Adenocalymmaneoflavidum",736946,9666536,-54.8681872486864,-3.01482723948576,"SFold"
"STM","260","6","260_6","Trees","Adenocalymmaneoflavidum",735988,9668191,-54.8768313712219,-2.99988161967768,"PFlog"
"STM","261","1","261_1","Trees","Adenocalymmaneoflavidum",727109,9663387,-54.9565990413717,-3.04346870365291,"PFlog"
"STM","261","2","261_2","Trees","Adenocalymmaneoflavidum",725072,9662198,-54.9748989881093,-3.05425362301643,"PFlog"
"STM","261","3","261_3","Trees","Adenocalymmaneoflavidum",726500,9665889,-54.9621185040032,-3.02085778999525,"PFlog"
"STM","307","7","307_7","Trees","Adenocalymmaneoflavidum",740242,9651902,-54.8382801214202,-3.1470682032797,"PFlogbur"
"STM","357","1","357_1","Trees","Adenocalymmaneoflavidum",735590,9635970,-54.879821874509,-3.29119243265795,"PFbur"
"STM","357","9","357_9","Trees","Adenocalymmaneoflavidum",734154,9639054,-54.8927975214793,-3.26333793644606,"SFinter"
"STM","363","3","363_3","Trees","Adenocalymmaneoflavidum",726313,9635419,-54.9632633083265,-3.29634892623101,"PFund"
"STM","363","4","363_4","Trees","Adenocalymmaneoflavidum",725275,9629596,-54.9724935104025,-3.34901560428729,"PFund"
"STM","363","6","363_6","Trees","Adenocalymmaneoflavidum",727125,9631039,-54.9558773731694,-3.33593440572094,"PFund"
"STM","399","10","399_10","Trees","Adenocalymmaneoflavidum",743614,9616792,-54.8072562137813,-3.46441108926054,"PFlogbur"
"STM","399","5","399_5","Trees","Adenocalymmaneoflavidum",743648,9619966,-54.8070161379352,-3.43571642069721,"PFlogbur"
"STM","69","10","69_10","Trees","Adenocalymmaneoflavidum",758450,9720953,-54.6757768740995,-2.52252117333543,"SFold"
"STM","69","11","69_11","Trees","Adenocalymmaneoflavidum",758995,9715296,-54.6707865025916,-2.57364943438829,"PFlogbur"
"STM","69","2","69_2","Trees","Adenocalymmaneoflavidum",756592,9717559,-54.6924221629905,-2.55323198029939,"SFold"
"STM","69","6","69_6","Trees","Adenocalymmaneoflavidum",761016,9718487,-54.6526738069778,-2.54477092414593,"SFinter"
"STM","81","15","81_15","Trees","Adenocalymmaneoflavidum",781706,9705956,-54.4664995842736,-2.65767507159097,"PFlog"
"STM","81","2","81_2","Trees","Adenocalymmaneoflavidum",773838,9709315,-54.5372750862926,-2.62745792046189,"PFlogbur"
"STM","81","9","81_9","Trees","Adenocalymmaneoflavidum",773766,9712153,-54.537972238125,-2.6018073243236,"PFlogbur"
"STM","99","10","99_10","Trees","Adenocalymmaneoflavidum",763630,9705083,-54.6289527288012,-2.66589087060144,"SFinter"
"STM","99","6","99_6","Trees","Adenocalymmaneoflavidum",761980,9702007,-54.6437309120697,-2.69372474480995,"SFold"
"STM","ExtraSTM","2","ExtraSTM_2","Trees","Adenocalymmaneoflavidum",723636,9675026,-54.9880259787442,-2.93829428491729,"PFund"
"STM","ExtraSTM","3","ExtraSTM_3","Trees","Adenocalymmaneoflavidum",722040,9676125,-55.0023963739131,-2.92838352478995,"PFund"
"STM","ExtraSTM","4","ExtraSTM_4","Trees","Adenocalymmaneoflavidum",725976,9682714,-54.9671070056495,-2.86874610272497,"PFund"
"PGM","142","2","142_2","Trees","Adenocalymmasubincanum",198492.14,9678012.94,-47.7120347844473,-2.90981366280728,"PFlogbur"
"PGM","142","3","142_3","Trees","Adenocalymmasubincanum",203755.18,9675551.61,-47.6647814652085,-2.93217064228016,"PFlog"
"PGM","342","11","342_11","Trees","Adenocalymmasubincanum",147605.11,9636499.54,-48.1704374910234,-3.28361018269408,"SFinter"
"PGM","342","7","342_7","Trees","Adenocalymmasubincanum",144692.07,9632682.16,-48.1967285990671,-3.3180081385899,"PFlog"
"PGM","369","3","369_3","Trees","Adenocalymmasubincanum",184173.01,9629559.73,-47.8419096214712,-3.34731089047676,"PFlog"
"PGM","549","11","549_11","Trees","Adenocalymmasubincanum",106416.79,9585558.13,-48.5422860844489,-3.74234070698851,"PFlog"
"PGM","549","12","549_12","Trees","Adenocalymmasubincanum",111707.71,9584996.26,-48.4947475574461,-3.74760613220228,"PFund"
"PGM","549","3","549_3","Trees","Adenocalymmasubincanum",111434.96,9586797.52,-48.4971347720488,-3.73133097801923,"PFund"
"PGM","549","9","549_9","Trees","Adenocalymmasubincanum",106837.24,9587101.22,-48.5384509830948,-3.72842260642165,"PFlog"
"STM","112","8","112_8","Trees","Adenocalymmasubincanum",778483,9702027,-54.4953945413373,-2.69324643072954,"PFlog"
"STM","157","5","157_5","Trees","Adenocalymmasubincanum",777771.61,9687708.4,-54.5015182990744,-2.82267752483085,"PFlog"
"STM","260","6","260_6","Trees","Adenocalymmasubincanum",735988,9668191,-54.8768313712219,-2.99988161967768,"PFlog"
"STM","261","1","261_1","Trees","Adenocalymmasubincanum",727109,9663387,-54.9565990413717,-3.04346870365291,"PFlog"
"STM","261","8","261_8","Trees","Adenocalymmasubincanum",721050,9665034,-55.0111194040393,-3.02867962755524,"PFund"
"STM","363","2","363_2","Trees","Adenocalymmasubincanum",727196,9636742,-54.9553444095833,-3.28437104078331,"PFbur"
"STM","363","4","363_4","Trees","Adenocalymmasubincanum",725275,9629596,-54.9724935104025,-3.34901560428729,"PFund"
"STM","363","5","363_5","Trees","Adenocalymmasubincanum",723984,9630941,-54.9841326695962,-3.3368790345185,"PFund"
"STM","81","3","81_3","Trees","Adenocalymmasubincanum",773174,9710826,-54.5432696252592,-2.61381218441972,"PFlogbur"
"STM","81","7","81_7","Trees","Adenocalymmasubincanum",775833,9713039,-54.5194106367241,-2.59376252774754,"SFold"
"PGM","142","5","142_5","Trees","Adenocalymmatanaeciicarpum",207414.65,9676620.92,-47.6318647493605,-2.92258503983544,"PFlog"
"PGM","147","5","147_5","Trees","Adenocalymmatanaeciicarpum",258270.23,9674861.83,-47.1746841992724,-2.93947197584796,"PFlog"
"PGM","147","8","147_8","Trees","Adenocalymmatanaeciicarpum",255521.63,9679303.06,-47.1993212499012,-2.89927295536544,"PFlog"
"PGM","245","5","245_5","Trees","Adenocalymmatanaeciicarpum",297890.01,9656696.88,-46.8186571504454,-3.10436852527946,"PFlog"
"PGM","245","8","245_8","Trees","Adenocalymmatanaeciicarpum",298238.49,9654685.23,-46.8155536185704,-3.12256423132283,"PFlog"
"PGM","274","3","274_3","Trees","Adenocalymmatanaeciicarpum",235366.97,9639403.41,-47.3813321005731,-3.25956493415873,"PFlog"
"STM","112","6","112_6","Trees","Adenocalymmatanaeciicarpum",781264,9698879,-54.4703402022848,-2.72164687577837,"SFold"
"STM","157","4","157_4","Trees","Adenocalymmatanaeciicarpum",779556,9688296,-54.485489963066,-2.8173318383782,"PFlog"
"STM","157","5","157_5","Trees","Adenocalymmatanaeciicarpum",777771.61,9687708.4,-54.5015182990744,-2.82267752483085,"PFlog"
"STM","261","4","261_4","Trees","Adenocalymmatanaeciicarpum",725806,9667694,-54.9683902281958,-3.00454992368926,"PFlog"
"STM","307","1","307_1","Trees","Adenocalymmatanaeciicarpum",741108,9649794,-54.8304519766309,-3.16610934443361,"PFlogbur"
"STM","357","5","357_5","Trees","Adenocalymmatanaeciicarpum",735596,9638733,-54.8798205275947,-3.26621263797858,"PFbur"
"STM","363","4","363_4","Trees","Adenocalymmatanaeciicarpum",725275,9629596,-54.9724935104025,-3.34901560428729,"PFund"
"STM","81","3","81_3","Trees","Adenocalymmatanaeciicarpum",773174,9710826,-54.5432696252592,-2.61381218441972,"PFlogbur"
