"Region","Catchment","Transect","Transectcode","UTM_X","UTM_Y","LU_FT_Code","AGB_Trees10","carbon_stock","non_zero","Longitude","Latitude","distmarket","distriver","distroad","DPFpx","edgedist","edgels","edgepx","elevation","meanprecips","meantemps","MFls","propertysize","SFAgepx","SFls","TSDls","UPFpx"
"PGM","202",1,"202_1",234874.62,9672081.62,"PFlogbur","133.77",66.885,1,-47.385095474813,-2.96417104385618,5520.3173828125,1632.44982910156,842.268859863281,0,271.155212402344,0.164081633090973,0.777777791023254,149.716125488281,148.549255371094,204.208251953125,0.866938769817352,797.210266113281,0,0.174693882465363,166.797546386719,1
"PGM","202",12,"202_12",233066.99,9660038.43,"PA","0",0,0,-47.4015866623703,-3.0729948831744,9466.755859375,2056.9921875,1064.03784179688,0,0,0,0,145.874450683594,137.086181640625,205.276443481445,0.0163265299052,37.767463684082,0,0.00897959154099226,2.43755102157593,0
"PGM","202",13,"202_13",229991.2,9668690.91,"PFlogbur","118.57",59.285,1,-47.4290681186452,-2.99472333001091,8482.60546875,2484.376953125,840.969970703125,0.777777791023254,173.833251953125,0.121632650494576,0.333333343267441,142.984329223633,144.564849853516,206.40087890625,0.625306129455566,54.2112007141113,3.55555558204651,0.0775510221719742,21.2946929931641,0
"PGM","202",14,"202_14",232550.36,9663118.82,"AP","54.09",27.045,1,-47.4061698969008,-3.04514065245248,7548.57373046875,358.736755371094,631.3359375,0,0,0,0,90,138.500381469727,206.91032409668,0.0873469412326813,0,0,0.0497959181666374,16.380407333374,0.333333343267441
"PGM","202",2,"202_2",235580.39,9662037.96,"PFlogbur","48.34",24.17,1,-47.3789469494114,-3.0549715627519,6461.34033203125,1202.41687011719,491.279418945312,0.333333343267441,261.700012207031,0.168979585170746,1,131.420913696289,137.768127441406,206.53581237793,0.725714266300201,282.134399414062,7.44444465637207,0.313469380140305,9.48653030395508,0
"PGM","202",3,"202_3",229603.26,9666302.67,"MA","0",0,0,-47.4326038392902,-3.01630251188916,8960.23046875,498.360900878906,214.175979614258,0,0,0,0,105.946250915527,141.938598632812,206.736267089844,0,192.336334228516,0,0,0,0
"PGM","202",4,"202_4",234148.55,9662051.1,"REF","73.65",36.825,1,-47.3918212202972,-3.0548240550222,7215.40380859375,315.615783691406,233.955108642578,0,0,0,0,110.739669799805,137.751281738281,206.594635009766,0.0465306118130684,103.660919189453,0,0.0604081638157368,9.60653018951416,0
"PGM","202",5,"202_5",232564.56,9672460.12,"PA","0",0,0,-47.405857350194,-2.96070459498768,7458.17724609375,358.744903564453,2367.369140625,0,0,0,0,93.4507217407227,148.840377807617,204.982818603516,0.106122449040413,1077.74719238281,0,0.0342857129871845,22.4636726379395,0
"PGM","202",6,"202_6",231199.07,9666444.36,"MA","0",0,0,-47.4182530559685,-3.01505393294105,7371.32275390625,637.367492675781,246.335266113281,0,0,0,0,119.650718688965,142.154663085938,206.452774047852,0,0,0,0,0,0
"PGM","202",7,"202_7",234432.01,9664347.6,"PA","0.48",0.24,1,-47.3892267121193,-3.0340713708605,5316.4130859375,509.088592529297,148.719085693359,0,0,0.00571428565308452,0,111.645118713379,139.898620605469,206.48356628418,0.0620408169925213,282.134399414062,0,0.0530612245202065,1.82857143878937,0
"PGM","202",8,"202_8",231070.82,9663631.25,"MA","0",0,0,-47.4194626067792,-3.04047889348442,8506.2001953125,1074.74475097656,1149.46887207031,0,0,0,0,116.014450073242,139.032012939453,206.907287597656,0.061224490404129,56.8057250976562,0,0.164897963404655,8.72000026702881,0
"PGM","202",9,"202_9",232334.16,9664472.02,"PA","0",0,0,-47.408086705054,-3.03290469279685,6974.40625,281.704254150391,1577.19213867188,0,0,0,0,83.8640289306641,139.981689453125,206.655288696289,0.0367346927523613,55.0084915161133,0,0.00571428565308452,9.69959163665771,0
"PGM","235",1,"235_1",244197.58,9658355.38,"PFlog","191.58",95.79,1,-47.3015333959829,-3.0884306623458,11108.072265625,1267.638671875,213.71826171875,0,86.1797714233398,0,0,148.240707397461,136.635330200195,201.252532958984,0.265306115150452,20.1559429168701,0,0.0318367332220078,64.9714279174805,1
"PGM","235",10,"235_10",242110.55,9659504.66,"PA","0",0,0,-47.3202782048499,-3.0780006307227,9121.5107421875,985.942810058594,150.947113037109,0,0,0,0,140.142364501953,136.98518371582,202.710357666016,0,86.1447601318359,0,0,0,0
"PGM","235",11,"235_11",246015.7,9660337.61,"MA","0",0,0,-47.2851457841541,-3.07054714525096,10661.3818359375,1078.3837890625,2130.88452148438,0,0,0,0,122.493530273438,137.407897949219,200.966751098633,0.0448979586362839,1381.21728515625,0,0.0383673459291458,4.4408164024353,0
"PGM","235",12,"235_12",242991.19,9656591.99,"MA","0",0,0,-47.3124163116157,-3.1043473891308,12150.7734375,637.348510742188,383.676818847656,0,0,0,0,106.836112976074,135.964920043945,200.916168212891,0.0236734692007303,348.650665283203,0,0.0155102042481303,4.87510204315186,0
"PGM","235",3,"235_3",239013.1,9656275.29,"PFlogbur","76.34",38.17,1,-47.3481951080256,-3.10713091973341,11584.6708984375,2241.64453125,238.731506347656,1,277.389190673828,0.237551018595695,0.666666686534882,160,135.721435546875,201.737335205078,0.981224477291107,1840.26000976562,0,0.194285720586777,71.120002746582,0
"PGM","235",4,"235_4",245145.59,9662637.75,"SFold","80.92",40.46,1,-47.2929259074639,-3.04973758422904,8488.033203125,777.503967285156,272.360870361328,0,137.52912902832,0.135510206222534,0,133.73127746582,138.223266601562,202.110687255859,0.602448999881744,257.637023925781,17.1111106872559,0.405714273452759,75.3926544189453,0.222222223877907
"PGM","235",5,"235_5",242273.8,9655075.33,"SFinter","18.1",9.05,1,-47.3188973927023,-3.11804316923863,13321.2587890625,399.411956787109,161.520263671875,0,98.6293869018555,0.157551020383835,0,113.180755615234,135.404937744141,200.326034545898,0.77142858505249,1468.68188476562,14,0.610612273216248,63.078369140625,0
"PGM","235",7,"235_7",243273.82,9653569.72,"PA","0",0,0,-47.3099343933877,-3.13167321926602,15069.1650390625,1714.91101074219,497.500579833984,0,0,0,0,128.793304443359,134.894439697266,199.504425048828,0,5471.84716796875,0,0,0,0
