"Region","COD_IMOVEL","num_area_ha","num_modulo_new","size_class","FOREST_COVER_2010_PP","ADEF_BIODIVERSITY_BENEFIT","ADEG_BIODIVERSITY_BENEFIT","RESTOR_BIODIVERSITY_BENEFIT","ADEF_CARBON_BENEFIT","ADEG_CARBON_BENEFIT","RESTOR_CARBON_BENEFIT","ADEF_BIODIVERSITY_BENEFIT_HA","ADEG_BIODIVERSITY_BENEFIT_HA","RESTOR_BIODIVERSITY_BENEFIT_HA","ADEF_CARBON_BENEFIT_HA","ADEG_CARBON_BENEFIT_HA","RESTOR_CARBON_BENEFIT_HA"
"PGM","PA-1505502-6AB6BD315FA74DA7A8087CE69F07BC38",941.163918649867,17.1120712481794,"large",0.1414134531835,44.8013359986944,8.67278190469369,854.389309202321,9108.92442703247,1440.64842796326,188080.010986328,0.0476020543402934,0.00921495366836322,0.907800747852694,9.67836127855342,1.53070936891622,199.837676795064
"PGM","PA-1505502-DA9C98859A0346ECAB898193BF779700",275.173041437271,5.00314620795039,"medium",0.455365893324911,10.9880197010934,719.699392306618,4.00669126352295,5709.88237810135,55211.2310962677,2977.96455192566,0.0399313088364373,2.61544295381378,0.0145606242624473,20.7501517891351,200.641860873765,10.8221522587071
"PGM","PA-1505502-1E77D260340B4267B453F5DDED431EBA",26.3603662271669,0.479279385948489,"small",0.081255587777014,2.2392852306366,0.230352342128754,0.0582979321479797,618.613689422607,106.850914001465,11.2491760253906,0.0849489423378646,0.0087385865637691,0.00221157519761232,23.4675680941438,4.0534684943544,0.426745817127429
"PGM","PA-1505502-1A87F8C628B84A06B7F0024B6EBB7302",372.982436912275,6.78149885295045,"medium",0.114422897421237,0.994904722552747,0.212367134401575,211.18327040365,0,0,60699.3426933289,0.00266743048490175,0.000569375695433947,0.566201647862899,0,0,162.740485036847
"PGM","PA-1505502-18D946D08F894CF5B849A741B99D2AF3",63.2341262279566,1.14971138596285,"small",0,0,0,0,0,0,0,0,0,0,0,0,0
"PGM","PA-1505502-21AD7B1226AF4D9786FFEE852E017645",28.2695504201792,0.51399182582144,"small",0.931970076776656,5.38135266676545,0.606468373909593,0,2203.10500621796,62.2745895385742,0,0.190358622149299,0.0214530604447351,0,77.9320849986121,2.20288574147687,0
"PGM","PA-1505502-B59973855B3148EB9C34670D664DA132",17.61735180878,0.320315487432363,"small",0.582982484948271,0.966484756208956,0,0,622.904993057251,3.66907691955566,0,0.0548598204031601,0,0,35.3574702837468,0.208264951473984,0
"PGM","PA-1505502-51A0EE88C167443DB754C747B69E2915",43.0484170645993,0.782698492083624,"small",0.931498586773351,1.4665283896029,29.4012118689716,0,3203.0590057373,1058.1868724823,0,0.0340669527384061,0.682980092504947,0,74.4059648216735,24.5813190040034,0
"PGM","PA-1505502-A7E365FDC4124BB48375FF6CA7EFE923",13.4430400549209,0.244418910089472,"small",0.112940089526664,0.333818989805877,0,0,213.44668674469,1.30697059631348,0,0.0248321055685377,0,0,15.8778584213588,0.0972228447563874,0
"PGM","PA-1505502-11AA7AF0281F417996F960D2D855E696",23.5946944045328,0.428994443718777,"small",0.651047890055131,2.03923198021948,0,0,1042.67858123779,0.218765258789062,0,0.0864275648269353,0,0,44.1912305945139,0.00927179877977295,0
